"","g0","g1","g2","g3","g4","g5","g6"
"Traf3",0.808324415500285,0.702632369829547,0.655651049567496,0.787514610291684,0.798016380643402,0.809748616251491,1.30000002535015
"Amn",0.00074783938949384,0.00103494377613665,0.000684248793289207,0.000257183349084908,0.00130140251351797,0.00104795894762649,0
"A230087F16Rik",0.000255940095989061,0,0.000279114533479069,0.000166673760284131,0.000164010314608686,0,0
"Cdc42bpb",0.0107223108773557,0.0226547177621387,0.0144410402744625,0.0164384814666496,0.011008103508758,0.0221057084831739,0.0167547282574264
"Lbhd2",0.00106691477428409,0.000780939520837478,0.0006519637184376,0.00108378575468732,0,0.000451672019808167,0.000928211647106927
"Exoc3l4",0,0.000118334191007254,0,0,0,0,0
"Gm10425",0.000481407840107555,0.000149940978795302,0.000272851758645576,0.000301590502930139,0.000374168592569324,0.000392088285735122,0
"Tnfaip2",0,5.71173730029482e-05,0,6.41390464744283e-05,0,0,0
"Gm40578",7.19649195404312e-05,5.36471338739763e-05,5.80885250533485e-05,0.000205973938387497,0.000602291568043394,0.00111060881065877,0
"Gm56546",0.0213930648997929,0.0309353130223568,0.0180503740846169,0.024632279012996,0.0310536138435009,0.0273761753423103,0.0226927750155743
"Eif5",2.93616860700645,2.22273713528678,3.174101012603,2.53692845706825,3.36964136043119,3.04732316526036,2.33486953828437
"2810029C07Rik",0.00107146616648767,0.00311683181087414,0.00064108072060717,0.00178365727102479,0.00121587523696773,0.0037057708424615,0.00854066461764641
"Mark3",0.616446360679811,0.763795183320229,0.607672146829348,0.620591047834916,0.638548982225333,0.712235255275426,0.842406596417359
"Gm48286",0.00255116046010821,0.00273201746527628,0.00281770072923452,0.00260040108607874,0.00277373701441786,0.00302103184134604,0.00176961807181117
"Ckb",0.101431192722795,0.240665204250718,0.119577391871589,0.110788930165466,0.042923783838096,0.100002327332892,0.192056094219888
"Trmt61a",0.0854561016841456,0.0734348958511154,0.112423775141006,0.119061676362821,0.104764442007353,0.106903191153562,0.0478125691315154
"Gm36635",0.000148392476823721,5.91519465864547e-05,0,9.88754636443522e-05,0,0,0
"Bag5",0.318363011865969,0.258234382759799,0.311374463275214,0.341503951813065,0.324779340967562,0.273612130983123,0.209857415425969
"Coa8",0.529602717269963,0.515759208312394,0.495410493984495,0.575535986163858,0.630318538939861,0.727645098756179,0.586930749002856
"Gm15995",7.0903824291896e-05,0,0,0,0,0.000465208758243383,0
"Gm15996",0.00164701050046333,0.0014691622800521,0.00184049559713464,0.00113576762285217,0.000610705767120125,0.00100540696401176,0.00736072832397377
"Klc1",0.308885127714789,0.342436142877822,0.333057582332892,0.327692411899515,0.314962693033945,0.329052828558629,0.361697566578037
"Xrcc3",0.0273239780519659,0.0121024716851244,0.0562395325985615,0.0354337071553735,0.0408658235838314,0.0149881965295955,0.0125393384802837
"Zfyve21",0.0420906851730947,0.036367992410195,0.0466043325826494,0.0450688824799858,0.0387591176916915,0.0380025426290598,0.040417952711999
"Ppp1r13b",0.220555705627986,0.249384488192413,0.147975365945079,0.167829057402329,0.132126547165406,0.150155250135493,0.332916446593807
"5033406O09Rik",0.00684134321621726,0.0097154259299769,0.00495949979035873,0.00491825751243183,0.00529765953403194,0.00719486045411202,0.00337077188454446
"Gm36757",4.59168888699711e-05,5.1335870228834e-05,0,7.42124159123234e-05,0,0,0
"Atp5mpl",3.11516491494718,3.0458991350935,3.16922245854185,3.14066641280581,2.80105566596291,2.76598921277268,2.66099689592639
"Tdrd9",0.00044906202843538,0.000455622719535625,0.000108220909204784,6.55931340150834e-05,0.000457684440572497,0.00174439810679268,0
"Inf2",0.0454919161174551,0.0403641069539203,0.0374287755995041,0.0386690622446774,0.0367712213577155,0.0232087384791537,0.075795888767707
"Adssl1",0.0342037028673997,0.0269392301480705,0.0268195924104552,0.0238670428147854,0.0318411782951296,0.0272495350441852,0.0204161552139531
"Gm56551",0.000428025045522555,0.000252191181827803,0.000600215212018674,0.000433425243348637,0.000654957335962685,0.000512372095272927,0.000934146414372403
"Siva1",1.49298730380719,1.02776371141129,2.07229326461189,1.47935020706356,1.68041418535633,1.23882790521858,0.716914628801986
"Akt1",0.560217440695904,0.527886076658959,0.586318294025992,0.616331357839405,0.483634495115417,0.50061577483515,0.391483842339707
"Zbtb42",0.00626532220803829,0.00530949592632882,0.00374690537390001,0.0035428368053712,0.00296677559086446,0.00286376149782583,0.0206369455700243
"Cep170b",0.0701156271285736,0.0734670464852628,0.0569133360965788,0.0565356059387875,0.0482321521823968,0.0676118674792715,0.0660647091627119
"Pld4",0.0251838576823067,0.0401554071110326,0.0320519184700584,0.0275410480894656,0.0147614953377042,0.0148555218902268,0.100209908215465
"Ahnak2",0.0114074638572186,0.0194325893959166,0.00558670167921187,0.00276947333186937,0.00497265046840661,0.0093178723763124,0.036749489498227
"Clba1",0.00349731058656032,0.0106727328927362,0.00514133648899613,0.00550003791766818,0.0050205008992391,0.0106937201020847,0.00820940169217545
"Cdca4",0.679296687548198,0.262147901567987,0.692865662833567,0.362525763197075,0.658325923326828,0.262440039301943,0.251558434328082
"Gm56552",0.00318780556752917,0.00456928521702206,0.00222903543287087,0.00556384265681159,0.00364554341301887,0.00442116203414352,0.00308344588382842
"Gpr132",0.426163399851147,0.457422976407001,0.3393081233435,0.360230052068531,0.304315449844385,0.364911920970396,0.765227985675687
"Jag2",0.00700668260996467,0.0114021017857718,0.0135715087032424,0.0107899132149916,0.00952904751988347,0.00927765554717892,0.00318570830789953
"Nudt14",0.204677508091274,0.186736797643874,0.199280130839252,0.191301795091859,0.145023838194924,0.151965803088848,0.260638819364332
"Gm26583",0.000229153357339714,0.000788651793301026,0.000438581063843849,0.000172452725480984,0.00052062468664108,0,0.00789437542098386
"Brf1",0.250023280627004,0.234689839559727,0.262123458150879,0.23256617360589,0.257230949782166,0.233967126715789,0.310347015281699
"Gm47541",0.000477509293614161,0.000520234001927384,0.000196987135611079,0.000315171559064674,0.000409903478291006,0,0
"Btbd6",0.0270785514987856,0.0226778561076059,0.0266448868561552,0.0198117684384698,0.0279395214073657,0.0203079060818094,0.02148489182679
"9230104M06Rik",0.00114096787211637,0.00111761258782864,0.00106549667338307,0.00155899002660107,0.00127280254228959,0.00281376788299792,0.00138731082282792
"Pacs2",0.192236701656381,0.172085966105671,0.165451400870993,0.17990163917092,0.189123970529691,0.220705057919795,0.246396431620263
"Tex22",0.00334127803021825,0.00293299525415937,0.00335927686896923,0.00332117637115875,0.00143043508321669,0.00479383016539995,0.0050748150965044
"Mta1",0.710117098017905,0.588024063648101,0.693471907114794,0.644214727681501,0.74843038867518,0.666331970723598,0.572348875829381
"Crip2",0.0324081743515072,0.0246876008555584,0.0246993415729668,0.0145125806021011,0.0169675802830406,0.0139845835963791,0.063442015309592
"Crip1",2.51891212213955,1.87193827542077,2.25048779532978,2.42267940488584,1.5143938323539,1.28952240320977,3.22836893264214
"Tedc1",0.0862011155821475,0.0162308429003281,0.0788515733001464,0.0427459575673219,0.0854993953705539,0.0202638053303179,0.0101696466195462
"Tmem121",0.0138232979907683,0.00471993939236339,0.022896213859184,0.0195930031365351,0.0177242696561653,0.009504704058568,0.0136233205621293
"Igha",0.000533642259922712,0.000658458767611161,5.69999286816892e-05,5.95153526756008e-05,0.00020620842000531,0.000455001966290997,0
"Ighd",0.00383569668162786,0.00311446756704599,0.00289912604834563,0.0035103251266108,0.00150622367204763,0.000330977709809666,0.0198829822324412
"Ighm",0.581058352155867,0.403746853656906,0.490885369180472,0.595900528716832,0.306494872039428,0.236367420951088,1.30550631075133
"Gm56536",0.0155684965374045,0.0135060051706536,0.0134725814448436,0.0127287223307639,0.00662966132605305,0.00233693296739327,0.0650122601185817
"Adam6b",0.000147864764411005,7.69227171614459e-05,6.43049763820683e-05,0.000149025524094696,0,0,0
"Ighv14-1",0.00142435742257991,0.00131945444166619,0.00102490119024617,0.000960648985976878,0.00191988375971796,0.00204164727452745,0.00117768568275739
"Ighv14-3",0.000632398173078705,0.000477831920843591,0.000534871832771646,0.000554182846949662,0.000843896626704361,0.000321809237276709,0
"Ighv14-4",0.000129768707054833,0,5.75868829427284e-05,5.35770026845186e-05,0.000142279133875773,0,0
"Ighv1-9",0.000249959268593473,0.000241023456831171,0.000138170670140853,0.000163759262433225,0,0,0
"Gm30948",0.000127593376547559,0.000335996913523638,0.000147066360683168,0.000170643871638978,0,0,0
"Gm19331",4.05616408157189e-05,0.000208064398667783,0,0,0,0,0.0012028136216237
"Ighv1-67",0,0,0,0,0,0,0
"Ighv8-12",4.23934978887826e-05,0,4.79963703992791e-05,7.63976059618369e-05,0,0,0
"Ighv1-77",0.000978216200880562,0.00219286457442028,0.00158041524394984,0.00211704831792042,0.000950508693412416,0.000778517222085506,0.00118151775407653
"Ighv1-78",0.000286254655194881,0.000209452037442311,0.000200888603294482,7.76919312151379e-05,0,0,0
"Ighv1-85",0.000417520502310838,0.000807649161222969,0.000469518734807057,0.000809200257589048,0.000403415329201774,0,0.000516631264509266
"Ighv1-86",3.06309133456822e-05,0,6.0207734988863e-05,0,0,0,0
"Zfp386",0.143734590796032,0.181338575906579,0.14223707698357,0.149364070666808,0.137947329091847,0.15876197739232,0.292722042308573
"Vipr2",0.000764489100342302,0.000396649655078773,0.000675983966457844,0.000531274427880193,0.000202764593854915,0,0.00220557016745792
"Gm20658",0.000355057137404964,0.000126869987493664,0,9.68726955802085e-05,0,0,0.00220557016745792
"Dync2i1",0.117612296833865,0.175910718076154,0.147776646486783,0.135567669744296,0.152484732031082,0.163628458414682,0.0991893051053033
"Gm48079",0.00181981087325188,0.00326594755023279,0.00209966224586316,0.0025433499360404,0.0015340176242052,0.00242856593012256,0.00410977800638427
"Esyt2",0.898496914416426,1.05876750088907,0.897564354471813,0.872893317007414,0.842609026002529,0.889249372082884,1.68545404510726
"D430020J02Rik",0.0459455804615768,0.0304430133553325,0.116621584992868,0.0698909049831499,0.0637563256713418,0.0471447114812746,0.0464595310523587
"Ncapg2",1.14926108320151,0.277750119287797,1.55484180901252,0.733327322103204,1.31685013487578,0.327135786954733,0.278095906049498
"Ptprn2",0.00122930237004227,0.0016643660475742,0.00143235720580045,0.00186958188261608,0.00164672923733516,0,0
"Rapgef5",0.04127347151621,0.0670061377727508,0.140839827359059,0.107045559972024,0.0569154266778244,0.0497093035485836,0.0531034303168746
"A930023M06Rik",0,7.94940869118392e-05,0.000208198798039918,0,0,0.000387203887279218,0
"Cdca7l",0.466523330764127,0.342244886435616,0.616783973887714,0.603788334717724,0.507766723105848,0.422761008094189,0.500110753516774
"Dnah11",0.0273451480633995,0.0418768784884531,0.018720824980085,0.0264765971729661,0.0217957816985413,0.036202035734337,0.0297985117532476
"Gm49602",0.0604090843108608,0.0485735632187082,0.0435547225786484,0.0360984516641974,0.0516667332938987,0.0449110688983775,0.0385487167896339
"Sp4",0.813694713696117,0.856890113805596,0.679491284136665,0.565539701551609,0.656175152673928,0.642354142673031,0.724959346118577
"Gm56549",0.182063176135502,0.125470697120303,0.203462438052391,0.141360030490531,0.194165710204779,0.169940990069853,0.176703048496211
"Abcb5",8.31548466521724e-05,0,0.000124035196570952,4.70443250219027e-05,0,0,0.00215212743176949
"Itgb8",5.17733806645579e-05,0.000140180643755128,0,0,0,0,0
"Macc1",0.000919757708249281,0.000215608256553722,0.000289938776834278,0.000628567720802787,0,0,0
"ENSMUSG00000121348",0.000174154004304085,4.82259449565268e-05,5.11182882096527e-05,0,0,0,0
"Gm48530",0.000241671939463137,0.000407936130577185,0.000251993342969863,9.6066754251367e-05,0,0.000771954696781043,0
"ENSMUSG00000121350",0.00166380099630867,0.00105746747988227,0.000844420578658413,0.00149532033088583,0.000766347908729244,0.00189746092633487,0.0102352015951973
"2810429I04Rik",0.00891643677795546,0.00762865847117385,0.0223469049076006,0.0161824799965167,0.0171300627616465,0.0106889113804348,0.0140954871296058
"Gdi2",1.80330852826081,1.93374481956473,1.86020953401736,2.01718530291568,1.53101127979328,1.63308837412371,1.86915811717515
"Tasor2",0.910818764127508,1.05919593451166,0.838423296940805,1.10399510308143,0.913126052137633,1.01728034953112,1.22768771351387
"Asb13",0.137420401500501,0.148255111588255,0.177490119715469,0.168498797965138,0.145854938401581,0.157677542392057,0.313885533109271
"Net1",0.427892469788605,0.208931456998123,0.427606757330499,0.323239979155856,0.432995487078015,0.237355843722112,0.212328278219276
"Tubal3",0.000103790685836344,0,0.000341172438207929,0.00025377072772197,0,0,0
"Akr1c18",0.0496610561698437,0.104991793283853,0.0293405407274022,0.0127566935735117,0.0487190367914478,0.0829336945606117,0.041843173148447
"Gm47925",3.21327261533399e-05,0,0,0,0,0,0
"Akr1c13",0.341013124915755,0.503358238007253,0.277443591513896,0.32871844409952,0.265643837975197,0.326555126703026,0.266580471178774
"Akr1c19",6.8009148419273e-05,0.000105698972525141,0,0.000192354671989376,0.000216064387187382,0,0
"Akr1c12",0.0277926731395643,0.0498152639551434,0.0259684896132951,0.0268232645410506,0.0202543254893491,0.0229739276967429,0.0260996895528553
"Akr1e1",0.0669682309567868,0.107474272126089,0.072148556577429,0.0641235887320991,0.0597042803358489,0.0773073626255822,0.0703754990872323
"Gm40658",5.82085617025939e-05,0.000172652462452148,6.68322538231257e-05,0,0,0,0
"Gm40660",0.000157326901492111,7.27272050248564e-05,0.000160923164799167,0.000247238510460618,0,0,0
"Gm35330",0.00590375090343022,0.0172990435825295,0.00558332800788688,0.00635584956678029,0.00616378004192596,0.00638623087802525,0.00740552803320233
"Gm56567",0.000693886316235706,0.000942487374246096,0.000378712880865793,0.00160291066189888,0.00132483123457682,0.00148894703476951,0
"1700016G22Rik",0,0.000122291918832603,0,0,0,0,0
"Klf6",1.15815637952549,1.13220841077896,0.737423015875883,0.860965933790285,1.06195261127001,1.2621778922519,1.11821600453603
"Gm47507",0.000966452912801731,0.000469292201977184,5.74014958186914e-05,0.000270915119905645,0.000529002532912939,0.000373678295198903,0
"Gm46401",0,0.000196090981195346,0.000167783095466672,0,0,0,0
"Pitrm1",0.450811381022086,0.409305187627136,0.537798532109735,0.498321389641416,0.500948788890637,0.477603753140979,0.318100483588501
"Pfkp",1.78432269622556,1.89335964795717,1.97492010472563,1.82391795033893,2.17469304992589,2.21862345068373,1.85017164297269
"Gm40662",0.000165115266193879,0.000419347972739452,0.000102050875636152,0.000302869699196591,0,0.00102801358431816,0.00130338672005339
"Adarb2",0.0016668881129641,0.000837983430821404,0.00172129477505504,0.000650235911471384,0.000534899779976414,0.000454744074355022,0
"Wdr37",0.381129854922248,0.36324073676503,0.326564144050421,0.303663244894975,0.355573585041464,0.344818026020284,0.634704973994059
"Idi1",2.321761995305,2.49236487186396,2.27536837284147,3.26983852624859,1.35814229494417,1.4376737502814,1.12518568605344
"Gtpbp4",1.86311552337318,1.90820314665788,2.12835017547298,2.43367763471772,2.19267861568585,2.22685849893779,1.42524896612002
"Gm36264",0.00331419803885553,0.00669490002576557,0.00395946825983903,0.00326445034965379,0.00107643141572267,0.00206024711908692,0.0132771158158762
"Larp4b",1.53370084801032,1.45557382538847,1.67504513905416,1.65667418026998,1.67255817152787,1.57261385522918,1.46629134433405
"A130023E24Rik",0.0216061437508046,0.0243845647820165,0.0243397841304192,0.0245172754414452,0.0200909406977211,0.0239353963854634,0.0296786148851847
"Dip2c",0.331415487180834,0.425042473719714,0.429468237991609,0.375878222010662,0.382181020687997,0.461857408985226,0.444450024630682
"Gm36423",0.000733065804918399,0.000885578248088768,0.000690887970030351,0.00183504110731555,0.000927236012576715,0.00147916770450744,0.000974517820763759
"Zmynd11",1.05777818595907,1.06253649815242,1.04577177901759,1.13883456540781,1.06706392919274,1.13181165398698,1.72513102396589
"Gm47802",0.00246312044870711,0.00280188636263714,0.00239052562519485,0.00294937324254692,0.00347570180553587,0.0030854636357495,0.00396366484885807
"Chrm3",0.0546151676741416,0.129265652986066,0.0632687436527117,0.0506053897381004,0.051340915209709,0.0863885770816833,0.086382117112582
"Gm47405",0.00333705080366912,0.00610396987095714,0.00371803903046294,0.00420595280388177,0.00409539727800068,0.00614079448872581,0.00461467957626375
"Gm47404",0.00110891524769373,0.0025673694959296,0.00181396594794316,0.00179033671942882,0.000322219187991535,0.00212673362303587,0
"Gm26861",0.000395080659559501,0.000119578476149232,0.000265892457351602,6.2738815694057e-05,0,0,0.00106094435718177
"Gm47408",7.59038608895593e-05,0,0.000101515323291383,0,0,0,0
"Gm47486",0.000303150789920735,0.00058420101889374,0.000167708009553249,0.000170931600580429,0.000306852005277854,0,0
"Ryr2",0.000382915086827413,0.000766426759643026,0.000980936239340373,0.000512802342266687,0.000854225151525102,0.000813172110948489,0
"Mtr",0.235885460924911,0.20446131312932,0.256709330666439,0.25433915423142,0.268970660043363,0.237687447787839,0.22088081317329
"Actn2",0.0280532005152848,0.0388242088848181,0.0351334791475836,0.0289683560386223,0.0100318279316123,0.0125499391044736,0.137674609031003
"Heatr1",0.667312816923075,0.715064947625823,0.778057813226999,0.841395193520041,0.683506861741556,0.689521105032205,0.548888409795119
"Lgals8",0.274883530954918,0.353699465715009,0.260517093628638,0.253401969199231,0.330850849402445,0.359429991940055,0.583342867248777
"Edaradd",0.0713751711762255,0.109946443796125,0.0655311965691508,0.0796117700490632,0.0344753915239851,0.0517512487424604,0.0738577807461318
"Gm30239",8.62368098124309e-05,0,0.000132579005123305,0.000153082635361349,0,0,0
"Ero1b",0.139945489415236,0.146090184477874,0.126905558744314,0.131936628115848,0.123944470774565,0.116069571056656,0.14263604083111
"ENSMUSG00000121485",0.0152764746202012,0.021527407436553,0.0144813451661172,0.014210184919594,0.0168798550436136,0.0211698224273035,0.0533801973898244
"Gpr137b",0.000538264893909007,0.00121741438652287,0.000615810303422888,0.00103786486654402,0.00129722912332846,0.000806889238628038,0.00606805564833836
"Nid1",0.000406399755216392,0.00109267921765305,0.000719114098398449,0.000959435100302983,0,0,0
"Gm48682",0.00299426949564971,0.00310420056315437,0.00138920829365296,0.00223214042821816,0.0019857174512867,0.00373223605899605,0
"Lyst",2.47886766637442,2.28869847220321,2.20559432964282,2.45337506999331,1.78971194982872,2.01603213823374,7.48770859746052
"Gng4",0.00105251178166064,0.00093170406462164,0.000628470913031466,0.00100284455771863,0.00051767641438265,0,0.00484641626851966
"Gm47882",0.00461589937986711,0.00466393701392065,0.00503378988872706,0.00732946315473394,0.00692003143641638,0.00791495393241867,0.0106061632831354
"Gm56578",0.000691101227742581,0.00162408803340993,0.000966158757449537,0.00182033823137123,0.00162229004328777,0.00427477820892898,0
"B3galnt2",0.392406185503428,0.508831846355081,0.431474496476154,0.438366222548404,0.464035996996252,0.561914878299327,0.411792526826951
"Tbce",0.379603474688359,0.42388088493155,0.337514302427093,0.351017183547461,0.476828136363563,0.527542722385106,0.476603378071946
"Ggps1",0.501215942409493,0.679032792870935,0.517457078802051,0.571964010442598,0.479645975961388,0.57385394547008,0.696557927576504
"Arid4b",1.16569664954979,1.4262836906617,1.14176399400416,1.17209798007708,1.15253937360821,1.27123602981236,2.1773706488755
"Gm48027",0.0232903449999136,0.0293240381261073,0.0229907455320136,0.020116493603778,0.0205512992187355,0.0218814430042053,0.021944280166147
"Hecw1",0.000561699489123394,0.000765605814634495,0.000248285274735261,0.00108440949167145,0.00130393861121898,0,0.00153371998414134
"Mrpl32",0.971424765697672,1.00595131386597,1.11987825904578,1.08341621881778,1.21562485401887,1.28217343026358,0.814910191895941
"Psma2",6.39848293380369,6.87755648117499,7.25198788329286,7.25192587799269,5.92549095472192,6.16347114259553,5.35038514872879
"AW209491",0.0782087501908313,0.0911052230096685,0.0949824952249675,0.103608010767369,0.0874992191730836,0.116031309250642,0.0624939706747739
"Gli3",0.000483094387403352,0.000367748058406669,0.000290243314774565,0.000544577894119109,0.000371161514910412,0,0
"Inhba",0.000425542405535305,0.00224797446993454,0.000360453542451736,0.000285683272923273,0.000799177665953036,0.0041543020387413,0.00136763919489816
"Sugct",0.0531309471145196,0.0763936803415507,0.0381165008612455,0.0409646736970718,0.0468151747399132,0.0585697668565826,0.143112325813424
"Mplkip",0.452009709726111,0.55913697063893,0.430763766462802,0.571726387667055,0.477327231997594,0.587509192627994,0.733966731404519
"Cdk13",1.24230303604945,1.27208999410252,1.12141246908698,1.21615465310918,1.17406244056738,1.304610535856,1.6664961816538
"Rala",1.06060020172532,1.25790962290598,0.781354218020275,0.956903348470764,0.923256145923649,1.09526448567912,1.04822655240697
"Gm48754",0.000137531505701179,0,0,0.000261350133356869,0.00041890651171356,0,0
"Yae1d1",0.232586478136005,0.232035856765023,0.232686901787774,0.268942120378295,0.242043236632173,0.275957993758897,0.192231541607578
"Gm48799",7.09380073258432e-05,0,0.000149504548823544,0,0,0,0
"Pou6f2",0.000180683935743045,0.000167566608671625,6.87538048355596e-05,0.000230538584081,0,0,0
"Gm48829",7.28091838332354e-05,0.000143233401759674,8.89245029547123e-05,0.000224840107765226,0.000280743718183841,0,0
"Vps41",0.365749641977513,0.505076436420134,0.374473794889089,0.341185153058657,0.348536372998983,0.441432319043613,0.683588801754561
"Amph",0.00111521068067434,0.00133752871457397,0.000775134883523688,0.000781972623908968,0,0.00056322264281186,0
"Gm31887",0.000152917173550348,0.000590755398081873,0.000306693658894304,0.000184354208589966,0.000234312348905146,0,0.00134250532974616
"Trgv4",0,0.000533173132729147,7.76689473583486e-05,9.56902187630549e-05,0.000253020751496934,0.000408768643324669,0.00134250532974616
"Trgv6",0.000355500560321107,0.000563142665230841,0.000134684872482107,0,0,0.000758953281929939,0.0032345035351417
"Trgj1",0.00113155619423207,0.000464871720006567,0.000531570567208578,0.000720584123549134,0.000386397449610731,0,0.00217660067213429
"Trgc1",0.0597882216790065,0.0588383455272412,0.0425377662336537,0.0317173541463431,0.0125012216090649,0.0091605444098686,0.0315197121722408
"Trgv3",0.000207440357737299,0,5.026925823326e-05,0,0.000179711231008454,0,0.000978495602151516
"Trgc3",0.000145434514014995,0,0,9.35563967315137e-05,0.000179711231008454,0,0
"Trgc2",0.0342011941544681,0.0396578247248581,0.0323112257670848,0.0171437942854186,0.00982603573164629,0.0102266949428202,0.0172231829197377
"Trgj2",0.000289665994760081,0.000581867103505427,0.000270555961726257,6.98905412084486e-05,0,0.000513417208933644,0
"Trgv2",0.0377215207492797,0.0433503771128394,0.0289522722693303,0.0161263472115239,0.0160043624339608,0.00512198215049377,0.01699445128457
"Trgv1",0.000548767039085651,0.000900600419205513,0.000872013013500786,0.00032569883750203,0.000959417662055308,0.00166074049872369,0.00217660067213429
"Trgj4",5.03542053276814e-05,0.000336474375020226,0.000124165697259178,0.000143605546563889,0.000216481845291249,0,0
"Trgc4",0.00234006317140846,0.00447861890606577,0.0038179748860046,0.00281338792999996,0.00472593726888461,0.0030117821430478,0.0266015355056862
"Stard3nl",0.295248812815869,0.246618044659486,0.271429700511254,0.26271850351186,0.339559073167027,0.355983842890805,0.256617603825134
"Gm56586",0.000331248577994712,0.00104786058251607,0.000574260854695781,0.000777155160375828,0.00082777055034031,0.00142131155365797,0.00590456912078281
"Epdr1",0.000594533254313703,0.000800574805009808,0.000717328770809119,0.000685402754840977,0.000522482260441684,0,0.000862972110467334
"Gpr141b",0.000239050146463786,0.000544368063674925,0.000158276498311032,8.20354989261225e-05,0.000917989188814123,0.000386935449571012,0.00133092701728608
"Gpr141",0.124523397888534,0.182482792059397,0.078903421626916,0.0557909803622436,0.245482570210403,0.324338235166647,0.00462649401093971
"Elmo1",4.25381031309266,4.60766742041018,4.22460624703013,3.63342886517503,3.55902769907283,3.93461216507812,5.76486993562425
"Gm32036",0.0336111520262987,0.033729424024166,0.0323888076619149,0.0234447131184766,0.0306973396053269,0.0262090156897231,0.0303163120045658
"Gm47664",0.10579027209387,0.107871132588181,0.112375753523604,0.073073101066927,0.0832347694180583,0.0926369351498649,0.16445867118234
"Aoah",0.00257354735888791,0.00567112916599578,0.00290564638960923,0.00115930578213008,0,0.0012446725816607,0
"Or2w1b",0.00531138095120859,0.00409504904519963,0.00419681665449733,0.00471335265549174,0.00910038329445202,0.00435761574865884,0.00231217464178438
"Gm47806",0.00179047141551285,0.00222500804243847,0.001843405845514,0.00189902631744246,0.00129170332278122,0.002205071911022,0.00679255976143777
"Trim27",0.764367165612042,0.585086393795704,0.932425971602814,0.881273861824193,0.86853813116228,0.682563956968014,0.596299245147285
"Zscan12",0.0312035318359365,0.0324605071007799,0.0287348618647342,0.028716721025116,0.0259287469866487,0.0256180693450383,0.0382878325740272
"Zkscan3",0.305954295898909,0.344231988041233,0.291072281920546,0.288597392440503,0.335687181186584,0.422525587013486,0.602229674346399
"Pgbd1",0.0154150624023916,0.0121676696020046,0.0138546218884249,0.0114752898210889,0.0193490063813027,0.0142409307854362,0.0197019010965089
"4930470G03Rik",0.000434361678944447,0.00106240643316894,0.000381392570262328,0.000878505556548053,0.000718294156406488,0,0.0132003011869937
"Zscan26",0.181639170502229,0.168968554013889,0.170502398163806,0.154797472745266,0.2075971526449,0.204893620312831,0.321398445254957
"Nkapl",0.00340624170709398,0.00434095815482649,0.00519969388171755,0.00461629410244044,0.00542688546030436,0.00723840344199915,0.00230501848624826
"Zkscan4",2.77313139612357e-05,7.43937091251205e-05,0,0.00023600327536056,0,0,0
"AK157302",0.00701643714357517,0.0077739576756041,0.00842386004575078,0.00761689767285931,0.00662815170317042,0.0061060454917976,0.00288147485408932
"Cox5b-ps",0.0307572470980548,0.0287222701297929,0.0320233626334725,0.0333378464071493,0.0334040626575107,0.0353803181015829,0.0174420215721553
"Zkscan8",0.066947149557192,0.086511564365806,0.0675585293219796,0.0816759258226127,0.0758692040746906,0.106928597262457,0.110219025631961
"H2bc13",0.156488099543441,0.00883968609444561,0.134198251517552,0.0198765038649611,0.128652217271349,0.00955962287341126,0.00522364366723756
"H2ac13",0.205480424738753,0.0119709238315569,0.198195265441651,0.0251785561126741,0.209374879508526,0.0197190927765981,0.00787416943732991
"H3c10",0.0112225041739871,0.00416680273448178,0.00918101050471312,0.00696723608823022,0.0123445840811809,0.00465421942241319,0.00337467535207424
"H2bc14",0.496299424936091,0.0237137851993716,0.444744526482247,0.0476154156147482,0.430426093729504,0.0256011787315674,0.0195026428172914
"H4c11",0.0210493422366366,0.00318010797274642,0.0244848670468558,0.00852470853424373,0.0221068383026514,0.0031905776822536,0.00436885010041541
"H4c12",0.0481790885082721,0.00461839452108698,0.0435546760654838,0.00675147610294728,0.0465093774258516,0.00261724334645821,0.00217573370874944
"H2ac15",0.271748110521813,0.0216256989329403,0.272053703767731,0.0366820653583274,0.29247336601909,0.0257717950117327,0.00898394750823646
"H2bc15",0.0869411346210511,0.0044254379794606,0.0868703429548557,0.00927863847043215,0.0987094628167911,0.00269126160507297,0.00389322606953887
"H1f5",8.10092846919905,0.370359408313701,9.22087072910545,1.13384087896733,11.4650037493368,0.725901453550578,0.270387525330667
"H3c11",0.428582034402617,0.0215256426242912,0.392327863168393,0.0461306113955943,0.355286286229992,0.0273335665558534,0.017719660630987
"H2ac22",0.158736525445756,0.0111187145753805,0.173213821030481,0.0254720502958515,0.193804252316224,0.0179608464945368,0.00281777128771205
"H2bc22",0.0313184658134612,0.00424282049244669,0.0255407641202706,0.0080759903811387,0.0253817655690534,0.0046266860350805,0
"H2ac23",0.00284902237973322,0.000960207088217811,0.00254751739295906,0.00182431167546831,0.00334579191673326,0,0.00158450606588535
"H4c18",0.0788015760931204,0.0112908132612398,0.0761173451712783,0.01951946242372,0.0933126666603766,0.0143455338040774,0.00840184005568021
"H2ac24",2.04239372184997,0.077748534019079,2.08932613674663,0.220046423836403,1.77437408093503,0.145899235720514,0.0539762803179137
"H2bc24",0.0525327544058612,0.00303321654133702,0.0427002372680384,0.00764091375934902,0.0431392495611002,0.00372607687235537,0.00545189632634667
