"","g0","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13"
"Gabrb3",0.00240120239915578,0.00313027883753793,0.00187578446165877,0.00215167900841484,0.00319998071081305,0.00285843136736364,0.00292509281095757,0.00344057833278851,0.00364064458192989,0.0029666404657066,0.00287981072130307,0.0268546397507794,0,0.00690547351199078
"Atp10a",1.5503687589259,1.63866746945465,1.58493583361346,1.53680964296572,1.58085986879444,1.25992604786511,1.27044902236973,1.45204888557126,1.49847368556909,1.43518937017571,2.01232600357505,0.611424919387635,3.70235635966688,0.65215407569364
"Ube3a",1.69072870162375,1.76198778092089,1.36259129819629,1.59106753598993,1.87048372554193,1.92344074419192,1.87460003241447,1.96951240611165,1.55836314264108,1.56729323569351,1.87146969250256,1.54072937137665,2.67607250662112,1.99359937398288
"Snhg14",0.00603802365570073,0.00684273594142209,0.00608681869079196,0.00744770430500301,0.00918190624286711,0.0126599663316997,0.00751032624399363,0.00600715662488238,0.00776478641781466,0.0107008499291253,0.00976521167181122,0.0677699898592083,0.104654955782062,0.0185156095154033
"Snrpn",0.00238596615803097,0.00431523119120653,0.00478745301318,0.00501388432493925,0.00242390544677166,0.00963119961382307,0.00223046064109985,0.00221354349858704,0.00623528394674338,0.0106647052031045,0.00548602896673149,0.0198560761516289,0.0189609404626469,0.0152731073952403
"A230006K03Rik",3.56095288096894e-05,0.000116210303887748,6.66501568530014e-05,2.72830394183335e-05,6.78972029828708e-05,0,0,7.24322233577985e-05,0,0,0.000382305567894468,0.01203058173878,0,0
"A230057D06Rik",0.000328397519312982,0.000487825720015438,0.000309868147506089,0.000470359969031226,0.000252001134910536,0.000805532442644631,0.000371073852472383,0.000133294635999138,0,0.00082243160094373,0.000285957496650294,0.00283237309623677,0,0
"Gm32061",3.91416381850445e-05,4.19847060631835e-05,0,0.000112509468186521,6.30236382003514e-05,0,0,0,0,0.000465115803137318,0,0,0,0
"Ndn",0.000329959139120049,0.000565650171784297,0.0010831774647683,0.00100299919009003,0.000358586983937745,0.00169984846412324,0.000778774332433695,0.000164270578594767,0.000600355079410486,0.00411358131941408,0.00225325443381885,0,0,0.00339286683676239
"Mkrn3",0.00038765895448237,0.000514516213586514,0.000406378983981337,0.000431484356856173,0.00177393638699756,0.00220653879516386,0.000831605093236418,8.94758945005834e-05,0.000453577973338135,0.00230326128228564,0.00149992607299753,0.00199865889987818,0,0
"Peg12",0.000813567017440459,0.00136646240808366,0.000791999951699695,0.00144722616572487,0.00107262588852709,0.0009465310611555,0.00115456704159391,0.000973320827805828,0.00111538489423084,0.000663349894230429,0.00131112836854128,0,0,0.00285373794010347
"Otud7a",0.0163925497598272,0.0150366509749894,0.0222860927127094,0.0191123766123644,0.0166091251034548,0.018350288810999,0.021080137802006,0.0183874822081901,0.0212675499247771,0.0184676830046717,0.015816161615749,0.0339504179658695,0.0415297044750402,0.0140399484779257
"Klf13",1.45619158449127,1.49619026972857,1.62782559082641,1.01998232146085,1.22162049935918,2.18626133609197,1.1399443910128,1.5038501719769,1.41068335149711,1.14898194639646,1.22438210616133,0.958217617454875,1.36575844813332,2.21095541621416
"Gm27252",0.00139354739919704,0.00123393571324553,0.00216774092440153,0.00142500948197186,0.00102656720621959,0.00173783151120862,0.00131755546335191,0.00194361299515183,0.0016665979431644,0.00168191851587078,0.00163496697786219,0,0.00852079072937969,0
"Gm57239",0.00434885574896839,0.00433856673178836,0.00558260951983299,0.00290703024636433,0.00298035030724126,0.00697820514623261,0.00360694480247929,0.00271832028110709,0.00803480873518552,0.0023142629036366,0.00264362468373781,0.0634384325600933,0,0.00637273835462363
"E030018B13Rik",0.000352617809129954,0.000174662628005245,0.000349664899556083,0.00021167478235077,0.000361231581180079,0.00120909950118742,0.000206042555705763,0.00021038463665253,0.000272685006551257,0.000805485343942202,0.00110103019757549,0.00316749391049296,0.0193255638381738,0
"Gm45052",4.63887487945975e-05,0.000123941695259567,0.00010369872256327,4.3159888760048e-05,0.00021009440423254,0.000510912190288223,0.000164370148929309,0,0,0.000318151706568936,0,0.0120564725172709,0.00223451203843361,0
"Gm32633",0.00622764945421741,0.00813474067580975,0.010604181727963,0.00661540926947758,0.0110627527893491,0.0360480391662304,0.00726306331624173,0.00961866451286596,0.025564988411759,0.00420348525653404,0.00247419694756274,0.0848805811282418,0.0158177774554399,0.00602392219984001
"Gm45054",0.000159444106103693,0.000222429477659831,0.000123470321999414,0,0.000297266425995306,0.000835669301646389,0.000263247631653724,0.000704936703001358,0.000854456589636845,0,0.000338604422234703,0,0,0
"Gm20670",0.000143256475350689,0.000249016053924777,0.0002628685155164,0.000156027047178406,0.00058269862752986,0.000984281744118658,0,0.00023000388950434,0.0012740411274694,0,0.0011652468996146,0.00944448024069312,0,0
"Trpm1",0.000535687031881465,0.000356933260515387,0.000575312038845789,0.000518347897413223,0.000320560067412438,0,0.000627919061118433,0.000199650166657196,0.0013861290842801,0,0.00058164768924751,0.00392588710326457,0,0
"Mtmr10",0.0322877213058299,0.0337664163069079,0.0447751801199782,0.0370731663747123,0.028999896200264,0.0714015722368634,0.0403142921256755,0.027533512290528,0.0421267737921191,0.043840983491771,0.0426141711844843,0.0870772746380489,0.0822477576217814,0.0611752318736721
"Gm20457",0.0179498466725073,0.0253376638493091,0.0255301700790433,0.0271272923521422,0.0216111768154416,0.0290229718723699,0.0230842235280634,0.0199815839974984,0.0233392378943217,0.0202808354801305,0.0284253791983946,0.0245545084951005,0.0033256842595364,0.0463655106231294
"Fan1",0.0605776709399236,0.0911121314713939,0.0840969250385589,0.0880027782388769,0.0725712542325608,0.117829343609325,0.0775260873482865,0.0481985433934382,0.0774700567465517,0.0760115288832016,0.0897686506554775,0.160747324297567,0.152452243158884,0.0744896796536876
"Mphosph10",1.13060445073788,1.18409039651901,0.5927053275933,1.04846474301021,1.16028469974584,0.683186566353518,1.27531406693624,1.21418501434374,0.967706709115202,0.882444681207708,0.958080803211464,1.23747097279437,1.04849862438619,0.72325802941637
"Mcee",0.17385750330795,0.195975271178985,0.257531561121712,0.210372760208522,0.154103744571799,0.229391033445367,0.172844392640348,0.144360661963412,0.198982888670703,0.182581165439676,0.180103669085088,0.157728411891445,0.223446508830681,0.217812846156954
"Apba2",0.000247176602414929,0.000174346025258926,0.000141607566580829,0.000232270084030055,0.000340868494578282,0.000144897890963381,0.000274333786441338,5.49685113981826e-05,0.00044146427382611,0,0.000361628170082263,0.0103843755100758,0,0
"Entrep2",0.00128166201664749,0.00233232419853521,0.00205095240332017,0.00139342588286224,0.00314209946772767,0.00424235033895674,0.000703211366733739,0.00173958292712691,0.000450487187192431,0.000960458410374028,0.00034580341960852,0.0366336310684694,0,0
"Nsmce3",0.323595058845656,0.418901875503147,0.268538248925142,0.400868149384854,0.323193066202499,0.284946888451227,0.330543319968098,0.333085500814841,0.347650452742009,0.308632601379938,0.38975746004174,0.505069507285958,0.16357142777914,0.227266459866723
"Tjp1",0.0104366174626725,0.00880843047080897,0.00254574097905551,0.00585175335581602,0.0112232391155438,0.00255672295855443,0.00460541533169015,0.0103923017772909,0.0087213186240792,0.0148014294323017,0.00779216318784422,0.0878557661729619,0.0800476777535682,0
"Tarsl2",0.0967593594484964,0.189405783525245,0.118619952668553,0.209549955851379,0.121860213503756,0.106323904087796,0.12724273125496,0.11099138314557,0.129825931588706,0.122996324615728,0.143043663963649,0.151148869116241,0.260825197077633,0.106386559316117
"Tm2d3",0.338980599805264,0.377216394999192,0.275459048040928,0.387145489127763,0.33149452722607,0.314988449331993,0.396156540731206,0.345767251733707,0.29454974844439,0.356002324101467,0.437398010978969,0.195004874694036,0.129834430556279,0.385129892101418
"Pcsk6",5.74819714149169e-05,0.00028341848759933,0.000308949099258448,9.94645758065268e-05,9.9234982857117e-05,0.00014278207416178,8.46601784460468e-05,4.4452601200414e-05,0,0,0.000655176524980615,0.0122540486472187,0.0101471334348047,0.00253610397620526
"Snrpa1",1.93659104726452,2.10317384350711,1.48352826163005,2.19804231970986,2.36395688099019,0.915722585450011,2.30269392260653,2.12948364076832,1.56514714487021,1.57321597277323,1.69117784866791,1.31550995326319,1.63062717010042,0.68105903748448
"Selenos",1.97394859099993,1.21433863772888,0.992711119056774,1.02301663929516,1.99343523956097,1.21668266076435,1.67500084961578,1.85160137019007,1.41323503738057,1.19276457504578,2.11385445076591,0.96804655094977,0.688885433661652,1.03509539134563
"Gm26827",0.0280394920582,0.025378151780037,0.0223347465788051,0.01735913035292,0.0182727236455478,0.0230209975499898,0.0359255527747318,0.0252329839151026,0.0182946554947688,0.0218810759086021,0.0364558218293448,0.0234110415275233,0.602458944120772,0.0201105769644651
"Chsy1",0.555871676221131,0.478946652673408,0.395648470717172,0.317968484507246,0.378949448458352,0.387512289920057,0.65505525463496,0.471742740527256,0.343112741179728,0.473209703731106,0.720225331573716,0.442188598795149,2.14556875832941,0.268221511516167
"Lrrk1",0.0166474946192565,0.0209284245288704,0.0086837048630978,0.0138545679498838,0.0146008009900319,0.02732455673176,0.0175457379759516,0.0162944973402894,0.0173413809537451,0.0385994713197324,0.0353114847312772,0.0720625802178485,0.218150594800996,0.0754183346340437
"Gm44752",2.26677104845109e-05,7.38914835064232e-05,6.11061690773761e-05,0.000182414793112459,0,0,8.11214218871972e-05,6.54127085327712e-05,0.000220046161283714,0,0,0,0,0
"Gm10974",0.000120548365289661,0.000138383781121511,0.000110371630284544,0,0.000181254632069179,0.000359905832970588,6.58193257796047e-05,0.000211545949638346,0.000486328574284015,0,0,0,0.030542594675896,0
"Aldh1a3",0.000580290249820535,0.000409499498020806,0.000321179815824692,0.00147248112902749,0.000288770271221367,0.000766842743759818,0.00114080577381739,0.000402284016384529,0.00159089499184094,0.000971670812995144,0.00108653331522401,0.0304998471552594,0,0
"Asb7",0.159535984689306,0.162169190564583,0.177337024389723,0.14430204549072,0.163827397034061,0.270165269353273,0.166359342580266,0.146990516940277,0.176050043447725,0.175171662188171,0.179011241183317,0.136763855219953,0.29176909511,0.367186647669962
"Lins1",0.0654134534113893,0.0809141536579122,0.0431320564617651,0.0612396285679177,0.0679771373701172,0.0869374638664701,0.0683324277067942,0.0610621273490419,0.0541273875122717,0.0621093495512162,0.0771583125263632,0.0813416201136804,0.174053141558613,0.102810170400212
"Cers3",0.00138986957400658,0.00090763463510934,0.000946402917417159,0.0015005697809598,0.00171900553997632,0.0011399282260795,0.00163394974658323,0.00154916111363428,0.0011183895442442,0.000611014628893517,0.00178310480793516,0.0204781057905689,0,0
"Adamts17",0.00423411259257982,0.00679941940717574,0.00372117390527481,0.00698593923268681,0.00297481832669748,0.0133418764814018,0.00503231116597399,0.00706549015002884,0.00583388393792046,0.00363588337853485,0.00282767102576379,0.0244850686329513,0.00727294095422449,0.0242650950558468
"1700112J16Rik",0.00074996481568642,0.00139521773471142,0.00129595925320503,0.00136248293623511,0.000670873268321877,0.000932669223789595,0.000972919579658024,0.000607590473591156,0.00253676689822557,0.00135032197927027,0.000899205223987048,0.00712710913849945,0,0
"Lysmd4",0.0355121389333201,0.033675447099879,0.0400156376109128,0.0355414901870821,0.0395348667956244,0.0613354079677181,0.0313963030741954,0.0276778668310118,0.0435496944433837,0.0337275600521823,0.0354719475887899,0.0235376885957422,0.210481573509467,0.0530598732467148
"Mef2a",0.953941913294831,0.945376171260626,1.04618808444539,0.890877766272016,0.776801368340966,1.24809458457454,0.877063272954312,1.00692206889275,1.00944956443388,0.734257375681335,1.07962336306568,0.83592357034223,2.78696901866916,1.17656796584485
"Gm33926",0.000566155119915661,0.000338293736996267,0.000542238602735005,0.000323450276865965,0.000161427510405077,0.000424929241165613,0.000679018653027589,0.00063863810023152,0.00357004805624686,0,0.00130658257023927,0.00362839436292652,0,0
"Lrrc28",0.189327657747387,0.210214522179998,0.341843361983531,0.202032930409642,0.256457206791187,0.788841705022503,0.319209941974229,0.238007487857871,0.198049154350884,0.213842358097958,0.221278725308899,0.409181218632336,0.569733809037348,0.315463293459563
"Ttc23",0.0157427583115678,0.010788373779599,0.0187565477314038,0.0129547142526711,0.0333093874914564,0.0226585265057183,0.019621614436279,0.0168753165724451,0.0376071279218502,0.0174781968380562,0.016999830174054,0.0600922408087247,0.0199071601227756,0.0313279539507125
"Synm",0.000102672158116055,8.51476544657175e-05,0.00138414481366327,5.40796884110062e-05,0.000318355123253084,0.0014167421286422,0.000306991102017836,5.1713867111217e-05,0,0.000709301191565448,0,0.00654175261889153,0,0
"Igf1r",0.0440486449299458,0.145601088288837,0.104436932873107,0.129399669364696,0.0614838381235515,0.250380776044705,0.21230903327455,0.0717191649873105,0.125299299898475,0.534090227429114,0.0481818183615558,0.213323560569478,0.315907202363748,1.53141640597941
"Pgpep1l",0.00306188711549389,0.00818713162728663,0.00876672269892978,0.0062072036271074,0.0120981667436025,0.0431169672498707,0.00591710830376903,0.0056126240488876,0.00950647558126144,0.00872019057519873,0.000876907570288216,0.0946091906340672,0.0195964673587169,0.033847670537628
"Gm16157",0.0195873141701236,0.0179640117850244,0.0271060557984256,0.0193108151059596,0.0553895216920145,0.0425571468522984,0.0240758207948418,0.0178358840751378,0.0645160434395974,0.0152077696766497,0.0199264331514741,0.188864393350833,0.0340298359280163,0.0440506701942855
"Fam169b",1.19754861784822,1.07029383554627,1.58043691667993,1.00356913147184,1.03115855698807,2.21725758515636,0.948039859930977,1.20141204392036,1.50376412444633,0.771235273295116,0.897702061432869,1.67430786628056,3.17291735901039,2.45594928706749
"Gm16158",0.0659260000255456,0.0554727437248457,0.0866679810162008,0.0539730266932911,0.0598038441486,0.11889159795895,0.0558950414888836,0.0717405874469408,0.0771909503365441,0.0488227926228752,0.053118735131599,0.0890280926004299,0.505432385012417,0.12218989825958
"Gm44889",0.000339184026818642,0.000206211880015955,0.000879506765477955,0.000709581852032938,0.000748384604186768,0.00106736052856141,0.000440791236220278,0.000650539440170765,0.00590185809791955,0,0,0.00156545479592731,0,0
"Gm34549",0.000165402499058126,0.0001606358902202,4.28802638954353e-05,9.26700949892509e-05,0,0,0.000118239905362672,7.26451108427456e-05,0.00132317788202959,0,0,0.01287672135045,0,0
"Arrdc4",0.0311289935279379,0.0580294114113975,0.0319788754368926,0.0320991157821441,0.0673164167277015,0.183560449397929,0.0618558257743347,0.0427471137328643,0.115394593322411,0.0720314351504255,0.0828802179208934,1.2821933186135,0.00718819510179121,0.223065487795726
"Gm29683",4.55816189014526e-05,0.000175023400371441,0.000145127151567021,0.000231724795771208,0,0.000308987127674051,0.000245805989335706,0.000150383826514911,0,0,0,0,0,0
"B130024G19Rik",4.58909419355805e-05,2.54525611728764e-05,9.5473979749078e-05,3.35438478134409e-05,0.000219032437362955,0,0,0,0.000221225135953907,0,0,0,0,0
"Gm42397",4.6681628802046e-05,3.2875427935336e-05,4.23813863663488e-05,0.000126050029240545,0.000110034902623742,0,0.000173710054190352,0.000206458863634384,0,0,0,0.00838658816820141,0,0
"Gm44689",0.00133316437472774,0.00130827381093798,0.00249454973880508,0.00099600954412758,0.00133352660619583,0.005106293460571,0.000298153415258686,0.00114143032656231,0.00402535984458602,0.00176144336721632,0.000502295414700871,0.00226353167529638,0,0.0233815924356209
"Mctp2",0.133755920205412,0.198417643942195,0.172394059288986,0.180336327409887,0.117118443847183,0.319338605656445,0.134060505864495,0.136524192862786,0.208607937364228,0.117730625149463,0.409498514246151,0.182490853353441,1.17428558318257,0.0739753018263494
"Gm45715",0.00113572678679053,0.00179083199318344,0.00118190488468279,0.00185889772472939,0.000754947047992604,0.00287024154756684,0.00130031866469635,0.00087018458685331,0.000491687328673767,0.000912283880144384,0.00160444249203437,0,0,0
"Gm39035",0.000606886083800438,0.000918052758841477,0.000944739976782066,0.000983685637064485,0.00112834200454557,0.00213929714099907,0.000996731198471444,0.000820468657352223,0.00117727237032954,0.000584239922068159,0.000682507491458159,0.0138210832425486,0.0185030992691276,0.00200629817121909
"Chd2",1.46899148547489,1.22538124449792,1.90031852326616,1.18894990827068,2.20645590107103,2.53013565966856,1.42195014027686,1.52871882084649,2.06926518665835,1.52636422481178,1.40877138841723,5.12690211889807,3.61215916125831,2.44756460954655
"Gm44686",0.0387856229154493,0.0326593260055383,0.0415195887517418,0.0319589590227241,0.0389682714799846,0.0514562904710435,0.0348929506886699,0.0358634164812858,0.0418628544004216,0.0331265592792748,0.0265453886078299,0.142532478217147,0.206039039517171,0.0424397988299917
"Chaserr",1.54907847951447,1.31540410228838,1.70777719721936,1.27151933715021,1.50358629324401,2.11709472351283,1.45386016296308,1.15211369824,1.93246577468104,1.36657276532763,1.25933590669027,4.35781476917573,2.97120420566843,2.39257255960134
"Gm57236",0.0120758748639763,0.0085255533902679,0.017088368390082,0.00971244647694237,0.0193391692878462,0.0141901298413216,0.0156812890334964,0.0168435948197936,0.0130244767122297,0.00871433131430132,0.0078587849766176,0.189930040704784,0.0498225575327558,0.0317655562030225
"Gm44734",0.00725266394471496,0.00707053875042228,0.00797923363525942,0.00470872909511287,0.0155340472641041,0.0221085840060097,0.00970857641740967,0.00914866007968517,0.0130151747084036,0.00300338935833189,0.00687543760667066,0.0667804552790574,0.00471909582124065,0.00800929890396954
"Gm44738",6.42736031170451e-05,8.91150860871564e-05,4.31697957861444e-05,0,0.000176809885772185,0,0.000105830903932018,0,0,0,0,0,0,0
"Gm44737",0.00048070789832016,0.000510669596214312,0.000533481942425751,0.00036758127091666,0.00130914772786145,0.00187814834818,0.000310591193628505,0.000462307710333144,0.0024741760568973,0,0.00102047044063498,0.00501717301227005,0,0
"Gm44739",5.2481272690694e-05,2.75788857484812e-05,0,0,0.000183406861238027,0,6.93055229675211e-05,0,0.000435451026020594,0,0,0.00268026288912016,0,0.00332620195633894
"Fam174b",0.015036438044173,0.0273202264767423,0.0113084571411977,0.0204068327492656,0.0239189506442976,0.0306579808048644,0.0127250491565353,0.0175710819483424,0.0110768255994088,0.0224777676614317,0.0314187980161244,0.0163274302687029,0.0601744117199624,0.00873176559326139
"Gm21269",0.000423430771876922,0.000294575421432421,0.000294562108828684,0.000285012432611262,0.000139267243586048,0,0.000460072193866072,0.000589402149949064,0,0.000918626825828224,0.00112750258909536,0,0,0
"St8sia2",0.00032720880730794,0.00171135821346424,0.000162645516371192,0.000228012378737187,0.000200737417821666,0,0.000480899176563461,5.34751883200948e-05,0.00490694298476863,0,0,1.10999942380945,0,0
"Slco3a1",1.37834899563779,1.21399762564903,0.873638423551692,1.0940447300076,0.797288289320752,1.39493591306107,0.850661493960226,1.34234622797101,1.05762219089036,1.46371719013035,2.62747679149599,0.375752308324332,2.49000506347257,0.649290577668919
"Gm7580",0.00452676741451117,0.00437708496956143,0.0030723255853037,0.00388128235199663,0.00246687626264164,0.00689644135125007,0.00267632266876806,0.00549290046545788,0.00256460721914559,0.00497534167302313,0.013408765544954,0,0.00671975271310016,0.00883349190065007
"0610006L08Rik",0.000402262104979689,0.000394822076890813,0.000100297284464882,0.000169976824509639,0.000116246983103011,0.000127903546400817,0,0.00029016714390287,0,0,0.000964592518637513,0,0,0
"Sv2b",0.00103525293128049,0.00137151316013347,0.000343798893977738,0.0018637809319042,0.00133844438860949,0.00114757384972134,0.000764892195425475,0.000590257191850604,0.000407533503027985,0.00891287968248499,0.0221035419504666,0.00201422851019602,0,0.00285882874929673
"Akap13",3.03289403763051,4.0861892273201,4.07727441267853,3.05964567622952,5.0115531068343,9.32480390326151,2.83045811961785,3.23391748559973,3.49877173312996,5.70620433342921,3.67475495305413,4.46750555725734,8.41360448206717,13.9213822161132
"AU020206",1.77283910846268,2.43009783418462,2.23763449001391,2.09089171475569,2.71454571553681,2.44353571840086,1.06449160309917,1.95785015131441,2.80707013102398,2.60337089527792,1.84932141199436,1.60184602559315,3.08965045554947,1.52199494817529
"Klhl25",0.0846246616331929,0.0760101941010561,0.101849946567945,0.0802981426634621,0.0886205437266223,0.0984975458745696,0.0605177365493754,0.0740423831044023,0.10113660793658,0.0909923463145067,0.0686816532899008,0.126519664560502,0.239128700573097,0.0740214270502168
"Agbl1",0.00102188936989063,0.00146183356083427,0.00109399652302508,0.000937627223017423,0.000941816274273837,0.00135708520046612,0.000660180987320703,0.00073535682795825,0.00192733558748465,0.000765700274380532,0.00105897686542848,0.034739771559278,0,0
"Ntrk3",0.0630985198432814,0.0463339427206046,0.0927367565752044,0.0305290688312782,0.0574568874423797,0.160421435166068,0.0446943644036373,0.0671093251011603,0.0576928403735111,0.288202804578929,0.0736302264030757,0.0996200799371505,0.0362375951052964,0.186013906013263
"Gm9885",0.000281918869000765,0.000702714759661912,0.000297375349739307,0.000295199103199194,0.000344347401832417,0.000463892814719545,0.000779840909004199,0.00024804311026856,0.000894109140542887,0.0126593682822687,0.0011593874972023,0,0,0.00471527295772098
"Mrpl46",0.416534090273616,0.478676735140047,0.397174037577378,0.509974091062973,0.50256689740003,0.335412058296365,0.455568357760002,0.444282458663557,0.440889035824811,0.402912680102232,0.438037629096039,0.416100927122588,0.331245612901746,0.30749245614421
"Mrps11",0.393209227479375,0.354345374755192,0.381228264599015,0.39570988259024,0.386183865969027,0.260572822940037,0.367373815969439,0.371457036758127,0.376229493430785,0.304769141223577,0.314230748210767,0.339847286946998,0.098153751034219,0.224839038068062
"5330411O13Rik",4.4463066301742e-05,0.000113391518115127,8.56912394037104e-05,8.65116112101929e-05,9.60478483907383e-05,0,5.56632556056642e-05,0,0.0007033610105891,0,0,0,0,0
"Det1",0.190971831713,0.136511481910571,0.161525658990493,0.152732442029639,0.155127913631395,0.154661813158793,0.139418276937277,0.174615597241862,0.202174239201836,0.119188071280795,0.119696732431388,0.347875728753741,0.210650949687617,0.179568389934302
"1700011D18Rik",0.00231083352393333,0.00169088113931641,0.00156706252961899,0.00219382650078341,0.0022306058567948,0.00208720533028913,0.00155240906928605,0.00180129882075048,0.00102485155051423,0.000547407290050653,0.00524343965616205,0.00597820815238618,0,0
"Aen",0.367165419904117,0.364675294681165,0.30602692347079,0.392498900890142,0.498477185932833,0.382632187021132,0.51034732144653,0.495545574227867,0.279287411682274,0.293733321188062,0.26562949023817,0.355756827559895,0.387587200552731,0.228910225942835
"Isg20",1.21033555756027,1.05468613527119,0.686419257988543,0.786604849127237,1.14939025714813,0.914913024365817,0.653481131886218,1.11804338813938,1.12926108923198,0.582345953510203,1.51468179264105,0.605216176663216,0.237296431961198,0.935514329094335
"Acan",0.000179817095897533,4.33374274201017e-05,2.20741156976807e-05,3.49285539223802e-05,5.14987453257679e-05,0,8.75229014612036e-05,0.000243060822272835,0,0,0,0,0,0
"Hapln3",0.000179418560370168,4.49205725666021e-05,0.000403581825363762,8.35400329497784e-05,0.000372136628307011,0,0.000357513985039644,0.000180569376742755,0,0.000321815399285216,0,0.0023080469261302,0,0
"Mfge8",0.0284145266081334,0.0313384860206326,0.0705377662345786,0.0396789885585319,0.0300597447584164,0.0792934688112245,0.0373333572323705,0.0246388635995952,0.0271328610420829,0.0477999069816777,0.0284771188097919,0.0348622193685874,0.0371053314356716,0.0872398110322739
"Gm31510",0.00014606375009123,0.00025446734429623,0.000243536811163064,0.000117745580185027,0.00097062902582997,0.000398106731022907,0.0002415641884453,0.000249318486860448,0.000186785155698035,0.000365556358682876,0.000386126207358731,0.0173142302916588,0,0
"Abhd2",0.375272145071557,0.376059008916255,0.422279846948716,0.330738518995793,0.412510584458228,0.47215166687005,0.395756291453295,0.390769120032748,0.387576844026491,0.440529324539855,0.431705429901628,0.330398579468415,1.39801607296679,0.499760080569284
"Rlbp1",5.42464123344078e-05,0.000295559074708696,0.000257034282544295,0.000133905419807844,0.000417868018943286,0.000621328594212452,0.00025193906740121,0.000157383831236625,0,0,0.000525631610770213,0.00385515728160888,0,0.0102045259113322
"Fanci",0.143885306051023,0.168934886786894,0.341557827233168,0.317247136216382,0.0824752568573346,0.0312279090650636,0.148610658545011,0.12484290051712,0.24574655928204,0.196918064477504,0.108882532977693,0.104739443731494,0.566656658945371,0.043229465556251
"Polg",0.195591210733936,0.177410394556478,0.244172420000335,0.194961728992649,0.163319685621741,0.177515507499661,0.162297131800359,0.144230537461839,0.194560318761845,0.225304624658823,0.224044947393023,0.170689069229996,0.306989997251943,0.195281946527653
"Ticrr",0.448528001478026,0.266931433944007,0.680659291425122,0.488617971195338,0.102057430353504,0.0314100460591005,0.381762732473313,0.234075473111679,0.52596796037981,0.377147609355132,0.201818262769548,0.335360729122394,0.90030559542849,0.106322399901938
"Kif7",0.0089452101563014,0.0161396649392039,0.0121763475287125,0.0165804450277736,0.0130572187955833,0.0215077182346405,0.0164948267329798,0.0131299496420329,0.00880964386484379,0.0128549388943765,0.0141857580759381,0.024778293783693,0.00773484936380864,0.0373978800366409
"9330171B17Rik",0.000173176064937319,0.00013249772532972,0.000361801302703973,9.4561611885999e-05,0.000169382848548109,0,0,0,0,0,0,0.00452849081564525,0,0
"Plin1",0.000336531829351743,0.000749370579477598,0.000129147655756315,0.000585520916578714,0.000900562643449655,0,0.000500377638391344,0.000356612365396867,0.0006472232063769,0.000668998428678537,0,0.00109855040780938,0,0
"Pex11a",0.00509682883086843,0.00775683262960039,0.00384271146167203,0.00652293995469877,0.00486448316220935,0.00931759777338041,0.0167357312213838,0.00463407348529553,0.00447289306846395,0.0132217547024594,0.00967564474880265,0.0376765753775529,0.00425550023405251,0.0296401104154243
"Wdr93",0.000440413534090076,0.000326489937509647,0.000537771967245737,0.000653307482508511,0.000827182903505652,0.000713789070817538,0.000419569718974861,0.000210401095208031,0.00140132068306762,0.000515518160065654,0.00205894243540521,0.00859485109710913,0,0.00407224488200263
"Mesp2",0.0003010744360437,0.000553716893059771,0.0010637833515701,0.000928337987054272,5.04009984074897e-05,0,0.000298126103620117,0.000137699977041116,0.00115403291269286,0.000468581910882656,0.000361320731333394,0.00245874079278409,0,0
"Ap3s2",0.18654008449309,0.162789014493752,0.218955051535058,0.168900346916073,0.196363143961437,0.239545579532182,0.192241672283845,0.182111777502242,0.206266896732595,0.203328126172781,0.182890756915922,0.128614234286801,0.247444661154249,0.259406189181062
"Gm26646",0.000107137292512666,0,0.000277313255526618,0.000110545437092748,0.00020089456603034,0.000220269314652553,0.000464199972200951,6.6516107899876e-05,0.000201723912382832,0,0,0,0,0
"5430400D12Rik",0.00430202928042108,0.00410518157071631,0.00691584703055231,0.00465758293136097,0.0117818410575931,0.00982147784458235,0.00534158825188816,0.00398053483692425,0.00802647168640788,0.00763593959296961,0.00309487705025647,0.0271151371049003,0.00810981610467728,0.0108858526453818
"Zfp710",0.180741791570884,0.177393003318326,0.133562712059334,0.121188315113016,0.197823202284058,0.226227762789116,0.144250972165719,0.253082693705244,0.152373431513049,0.126846006187402,0.199926547264821,0.12977187580493,0.253992695639157,0.248496890298274
"Gm21057",0.00653085778550771,0.00599530148291788,0.0117156183512022,0.00414746861525389,0.011073556944712,0.0173133687144375,0.00818425245052348,0.00484450230652775,0.0119420647070771,0.0150030484023114,0.0124653589751648,0.0068917747055773,0.0208091114832008,0.00654463967831787
"Gm44949",0.000703979070731509,0.00158643316137909,0.00092978620868594,0.00121298331456019,0.000794655889532265,0.00158027363457643,0.000746192627250056,0.00069655533962154,0.000592128534817529,0.000964939904497374,0.00187085493950579,0,0,0
"Idh2",0.334392350903138,0.363063650190436,0.373329205307327,0.427297066869082,0.316329778106172,0.232083776911207,0.259085626109965,0.333743799178167,0.328250902292438,0.311859696403484,0.335066879641043,0.145928901349983,0.231587837402319,0.237570949295261
"Sema4b",0.175701554454241,0.161668381612075,0.146578732003295,0.118666072922749,0.16719065535447,0.181389282504738,0.245629790495274,0.167808258849759,0.130777301001911,0.173284625800395,0.177990662966657,0.18099069391797,0.304654019287572,0.183915644407311
