"module","gene"
"Combined_R","Or5d18"
"Combined_R","Os9"
"Combined_R","Osm"
"Combined_R","Ost4"
"Combined_R","Ostc"
"Combined_R","Otub1"
"Combined_R","Otud7a"
"Combined_R","Ovca2"
"Combined_R","Oxct1"
"Combined_R","P2rx4"
"Combined_R","P2ry10"
"Combined_R","P4hb"
"Combined_R","Pacsin2"
"Combined_R","Padi1"
"Combined_R","Paf1"
"Combined_R","Pak2"
"Combined_R","Park7"
"Combined_R","Parp8"
"Combined_R","Parvg"
"Combined_R","Pbxip1"
"Combined_R","Pcbp1"
"Combined_R","Pcnp"
"Combined_R","Pdcd1"
"Combined_R","Pdcd10"
"Combined_R","Pdcd2"
"Combined_R","Pdcd4"
"Combined_R","Pdcd5"
"Combined_R","Pdcd6"
"Combined_R","Pde3b"
"Combined_R","Pde4a"
"Combined_R","Pde4b"
"Combined_R","Pde4d"
"Combined_R","Pde4dip"
"Combined_R","Pde6g"
"Combined_R","Pdgfra"
"Combined_R","Pdgfrb"
"Combined_R","Pdhb"
"Combined_R","Pdia4"
"Combined_R","Pdia6"
"Combined_R","Pdlim4"
"Combined_R","Pebp1"
"Combined_R","Pecam1"
"Combined_R","Pef1"
"Combined_R","Peli1"
"Combined_R","Per1"
"Combined_R","Pet100"
"Combined_R","Pfdn1"
"Combined_R","Pfdn5"
"Combined_R","Pfkfb3"
"Combined_R","Pgam1"
"Combined_R","Pgk1"
"Combined_R","Phactr2"
"Combined_R","Phax"
"Combined_R","Phf1"
"Combined_R","Phf5a"
"Combined_R","Phlda1"
"Combined_R","Phpt1"
"Combined_R","Pigt"
"Combined_R","Pigx"
"Combined_R","Pik3ap1"
"Combined_R","Pik3r1"
"Combined_R","Pim1"
"Combined_R","Pim2"
"Combined_R","Pim3"
"Combined_R","Pitpnb"
"Combined_R","Pitpnc1"
"Combined_R","Plac8"
"Combined_R","Plcl2"
"Combined_R","Plek"
"Combined_R","Plekha2"
"Combined_R","Plin2"
"Combined_R","Plk3"
"Combined_R","Plpp1"
"Combined_R","Plpp5"
"Combined_R","Plscr1"
"Combined_R","Plxdc2"
"Combined_R","Plxna4"
"Combined_R","Pmaip1"
"Combined_R","Pmepa1"
"Combined_R","Pnisr"
"Combined_R","Pnp2"
"Combined_R","Pnpla2"
"Combined_R","Pnpla8"
"Combined_R","Pnrc2"
"Combined_R","Polr1d"
"Combined_R","Polr2a"
"Combined_R","Polr2c"
"Combined_R","Polr2e"
"Combined_R","Polr2f"
"Combined_R","Polr2i"
"Combined_R","Polr2j"
"Combined_R","Polr2k"
"Combined_R","Polr2l"
"Combined_R","Pomp"
"Combined_R","Pon2"
"Combined_R","Popdc2"
"Combined_R","Por"
"Combined_R","Ppcdc"
"Combined_R","Ppcs"
"Combined_R","Ppfibp2"
"Combined_R","Ppib"
"Combined_R","Ppid"
"Combined_R","Ppm1g"
"Combined_R","Ppp1ca"
"Combined_R","Ppp1cb"
"Combined_R","Ppp1r11"
"Combined_R","Ppp1r14b"
"Combined_R","Ppp1r15a"
"Combined_R","Ppp1r15b"
"Combined_R","Ppp1r18"
"Combined_R","Ppp1r2"
"Combined_R","Ppp1r3f"
"Combined_R","Ppp2r1a"
"Combined_R","Ppp2r5c"
"Combined_R","Ppp3ca"
"Combined_R","Ppp4c"
"Combined_R","Pram1"
"Combined_R","Prcd"
"Combined_R","Prdm1"
"Combined_R","Prdx1"
"Combined_R","Prdx2"
"Combined_R","Prdx3"
"Combined_R","Prdx5"
"Combined_R","Prdx6"
"Combined_R","Preb"
"Combined_R","Prf1"
"Combined_R","Prkar1a"
"Combined_R","Prkch"
"Combined_R","Prnp"
"Combined_R","Prpf31"
"Combined_R","Prpf38a"
"Combined_R","Prpf6"
"Combined_R","Prr13"
"Combined_R","Prr16"
"Combined_R","Prr5"
"Combined_R","Arhgap8"
"Combined_R","Prr5l"
"Combined_R","Prrg2"
"Combined_R","Psip1"
"Combined_R","Psma3"
"Combined_R","Psma4"
"Combined_R","Psma5"
"Combined_R","Psma6"
"Combined_R","Psmb1"
"Combined_R","Psmb10"
"Combined_R","Psmb2"
"Combined_R","Psmb5"
"Combined_R","Psmb6"
"Combined_R","Psmb8"
"Combined_R","Psmb9"
"Combined_R","Psmc1"
"Combined_R","Psmc2"
"Combined_R","Psmc3"
"Combined_R","Psmc4"
"Combined_R","Psmc5"
"Combined_R","Psmc6"
"Combined_R","Psmd1"
"Combined_R","Psmd11"
"Combined_R","Psmd13"
"Combined_R","Psmd2"
"Combined_R","Psmd3"
"Combined_R","Psmd4"
"Combined_R","Psmd6"
"Combined_R","Psmd7"
"Combined_R","Psmd8"
"Combined_R","Psme1"
"Combined_R","Psme2"
"Combined_R","Psme3"
"Combined_R","Psmf1"
"Combined_R","Psmg2"
"Combined_R","Ptger4"
"Combined_R","Ptges3"
"Combined_R","Ptms"
"Combined_R","Ptov1"
"Combined_R","Ptp4a1"
"Combined_R","Ptpn22"
"Combined_R","Ptpn6"
"Combined_R","Ptpn7"
"Combined_R","Ptprcap"
"Combined_R","Ptprd"
"Combined_R","Ptprn2"
"Combined_R","Pttg1"
"Combined_R","Puf60"
"Combined_R","Pwp1"
"Combined_R","Pygo1"
"Combined_R","Rab11a"
"Combined_R","Rab11fip1"
"Combined_R","Rab1b"
"Combined_R","Rab21"
"Combined_R","Rab27a"
"Combined_R","Rab9"
"Combined_R","Rabac1"
"Combined_R","Rabgap1l"
"Combined_R","Rabif"
"Combined_R","Rabl3"
"Combined_R","Rac2"
"Combined_R","Rad23a"
"Combined_R","Rala"
"Combined_R","Ralgapa1"
"Combined_R","Raly"
"Combined_R","Ralyl"
"Combined_R","Ran"
"Combined_R","Rangap1"
"Combined_R","Rara"
"Combined_R","Rasal3"
"Combined_R","Rasgef1a"
"Combined_R","Rasgef1b"
"Combined_R","Rasgrp1"
"Combined_R","Rasgrp2"
"Combined_R","Rassf1"
"Combined_R","Rassf3"
"Combined_R","Rbbp4"
"Combined_R","Rbbp7"
"Combined_R","Rbfox1"
"Combined_R","Rbm3"
"Combined_R","Rbm38"
"Combined_R","Rbm42"
"Combined_R","Rbm5"
"Combined_R","Rbms1"
"Combined_R","Rbpj"
"Combined_R","Rbx1"
"Combined_R","Rcsd1"
"Combined_R","Rdh11"
"Combined_R","Reep5"
"Combined_R","Rel"
"Combined_R","Relb"
"Combined_R","Rer1"
"Combined_R","Rest"
"Combined_R","Rftn1"
"Combined_R","Rgcc"
"Combined_R","Rgs1"
"Combined_R","Rgs2"
"Combined_R","Rgs7"
"Combined_R","Rgs8"
"Combined_R","Rgs9"
"Combined_R","Rhbdd2"
"Combined_R","Rheb"
"Combined_R","Rhob"
"Combined_R","Ric8a"
"Combined_R","Rin3"
"Combined_R","Rnaseh2c"
"Combined_R","Rnaset2a"
"Combined_R","Rnf114"
"Combined_R","Rnf138"
"Combined_R","Rnf139"
"Combined_R","Rnf145"
"Combined_R","Rnf181"
"Combined_R","Rnf187"
"Combined_R","Rnf19a"
"Combined_R","Rnf213"
"Combined_R","Rnf43"
"Combined_R","Rnh1"
"Combined_R","Rnmt"
"Combined_R","Rnps1"
"Combined_R","Romo1"
"Combined_R","Rora"
"Combined_R","Rorc"
"Combined_R","Rpp38"
"Combined_R","Rraga"
"Combined_R","Rrp7a"
"Combined_R","Rsrc2"
"Combined_R","Rtcb"
"Combined_R","Rtf1"
"Combined_R","S100a10"
"Combined_R","S100a11"
"Combined_R","S100a4"
"Combined_R","S1pr4"
"Combined_R","Safb"
"Combined_R","Samm50"
"Combined_R","Samsn1"
"Combined_R","Sap18"
"Combined_R","Sap30"
"Combined_R","Sap30bp"
"Combined_R","Sar1b"
"Combined_R","Saraf"
"Combined_R","Sash3"
"Combined_R","Sat1"
"Combined_R","Satb1"
"Combined_R","Sbds"
"Combined_R","Scaf11"
"Combined_R","Scamp2"
"Combined_R","Scamp3"
"Combined_R","Scand1"
"Combined_R","Scml4"
"Combined_R","Scnm1"
"Combined_R","Sdad1"
"Combined_R","Sdcbp"
"Combined_R","Sdf2"
"Combined_R","Sdf4"
"Combined_R","Sdhc"
"Combined_R","Sdk2"
"Combined_R","Sec11a"
"Combined_R","Sec11c"
"Combined_R","Sec13"
"Combined_R","Sec14l1"
"Combined_R","Sec61a1"
"Combined_R","Sec61b"
"Combined_R","Sec61g"
"Combined_R","Sec62"
"Combined_R","Secisbp2l"
"Combined_R","Sell"
"Combined_R","Serf2"
"Combined_R","Serinc3"
"Combined_R","Serinc5"
"Combined_R","Serp1"
"Combined_R","Serpinb1a"
"Combined_R","Serpinb9"
"Combined_R","Serpinf1"
"Combined_R","Sertad1"
"Combined_R","Sesn3"
"Combined_R","Setd2"
"Combined_R","Sf1"
"Combined_R","Sf3a1"
"Combined_R","Sf3a3"
"Combined_R","Sf3b2"
"Combined_R","Sf3b3"
"Combined_R","Sf3b4"
"Combined_R","Sf3b6"
"Combined_R","Sfmbt2"
"Combined_R","Sfpq"
"Combined_R","Sft2d2"
"Combined_R","Sh2d1a"
"Combined_R","Sh2d2a"
"Combined_R","Sh3bgrl"
"Combined_R","Sh3bgrl3"
"Combined_R","Sh3bp1"
"Combined_R","Sh3kbp1"
"Combined_R","Shd"
"Combined_R","Shisa5"
"Combined_R","Siah2"
"Combined_R","Sik3"
"Combined_R","Sipa1l1"
"Combined_R","Sirt7"
"Combined_R","Sit1"
"Combined_R","Siva1"
"Combined_R","Skap1"
"Combined_R","Skil"
"Combined_R","Skp1"
"Combined_R","Sla"
"Combined_R","Sla2"
"Combined_R","Slamf1"
"Combined_R","Slbp"
"Combined_R","Slc13a3"
"Combined_R","Slc14a1"
"Combined_R","Slc16a3"
"Combined_R","Slc1a4"
"Combined_R","Slc25a3"
"Combined_R","Slc25a5"
"Combined_R","Slc2a3"
"Combined_R","Slc35b1"
"Combined_R","Slc38a2"
"Combined_R","Slc39a10"
"Combined_R","Slc3a2"
"Combined_R","Slc43a1"
"Combined_R","Slc44a3"
"Combined_R","Slc46a3"
"Combined_R","Slc4a10"
"Combined_R","Slc52a2"
"Combined_R","Slc7a5"
"Combined_R","Slco2a1"
"Combined_R","Slco3a1"
"Combined_R","Slfn14"
"Combined_R","Slfn5"
"Combined_R","Slirp"
"Combined_R","Smarce1"
"Combined_R","Smdt1"
"Combined_R","Smim12"
"Combined_R","Smim15"
"Combined_R","Smu1"
"Combined_R","Snap23"
"Combined_R","Snap47"
"Combined_R","Snrnp200"
"Combined_R","Snrnp27"
"Combined_R","Snrnp40"
"Combined_R","Snrpb"
"Combined_R","Snrpb2"
"Combined_R","Snrpc"
"Combined_R","Snrpd1"
"Combined_R","Snrpd3"
"Combined_R","Snrpe"
"Combined_R","Snrpf"
"Combined_R","Snrpg"
"Combined_R","Sntg1"
"Combined_R","Sntg2"
"Combined_R","Snu13"
"Combined_R","Snw1"
"Combined_R","Snx1"
"Combined_R","Snx17"
"Combined_R","Snx20"
"Combined_R","Snx6"
"Combined_R","Snx9"
"Combined_R","Soat2"
"Combined_R","Socs1"
"Combined_R","Socs3"
"Combined_R","Sod1"
"Combined_R","Son"
"Combined_R","Sox4"
"Combined_R","Spcs1"
"Combined_R","Spcs2"
"Combined_R","Spcs3"
"Combined_R","Spink2"
"Combined_R","Spint2"
"Combined_R","Spns2"
"Combined_R","Spns3"
"Combined_R","Spock2"
"Combined_R","Sptan1"
"Combined_R","Sptbn1"
"Combined_R","Spty2d1"
"Combined_R","Sqle"
"Combined_R","Sqstm1"
"Combined_R","Sri"
"Combined_R","Srp14"
"Combined_R","Srp68"
"Combined_R","Srp9"
"Combined_R","Srpr"
"Combined_R","Srprb"
"Combined_R","Srsf2"
"Combined_R","Srsf3"
"Combined_R","Srsf5"
"Combined_R","Srsf7"
"Combined_R","Srsf9"
"Combined_R","Ss18"
"Combined_R","Ss18l2"
"Combined_R","Ssbp1"
"Combined_R","Ssbp3"
"Combined_R","Ssna1"
"Combined_R","Ssr3"
"Combined_R","Ssu72"
"Combined_R","St6gal1"
"Combined_R","Stam"
"Combined_R","Stat1"
"Combined_R","Stat3"
"Combined_R","Stat4"
"Combined_R","Stat5a"
"Combined_R","Stat6"
"Combined_R","Stip1"
"Combined_R","Stk17b"
"Combined_R","Stk38"
"Combined_R","Stmn3"
"Combined_R","Stom"
"Combined_R","Stoml2"
"Combined_R","Strap"
"Combined_R","Stub1"
"Combined_R","Stx11"
"Combined_R","Sub1"
"Combined_R","Suclg1"
"Combined_R","Sugt1"
"Combined_R","Sult2b1"
"Combined_R","Sumf1"
"Combined_R","Sumo1"
"Combined_R","Sumo2"
"Combined_R","Sun2"
"Combined_R","Supt3"
"Combined_R","Supt4a"
"Combined_R","Surf2"
"Combined_R","Surf4"
"Combined_R","Svip"
"Combined_R","Swsap1"
"Combined_R","Syap1"
"Combined_R","Syf2"
"Combined_R","Syngr2"
"Combined_R","Sypl"
"Combined_R","Sytl1"
"Combined_R","Sytl2"
"Combined_R","Sytl3"
"Combined_R","Taf1d"
"Combined_R","Tagap"
"Combined_R","Tagln2"
"Combined_R","Taldo1"
"Combined_R","Tank"
"Combined_R","Tbc1d10c"
"Combined_R","Tbc1d4"
"Combined_R","Tbca"
"Combined_R","Tbcc"
"Combined_R","Tbcd"
"Combined_R","Tbx15"
"Combined_R","Tbx21"
"Combined_R","Tcea1"
"Combined_R","Tcf25"
"Combined_R","Tcf4"
"Combined_R","Tcf7"
"Combined_R","Tcp1"
"Combined_R","Teddm1b"
"Combined_R","Tfip11"
"Combined_R","Tgfb1"
"Combined_R","Tgif1"
"Combined_R","Thap7"
"Combined_R","Thrap3"
"Combined_R","Thyn1"
"Combined_R","Tifa"
"Combined_R","Tigd2"
"Combined_R","Tigit"
"Combined_R","Timm10"
"Combined_R","Timm17a"
"Combined_R","Timm8b"
"Combined_R","Tinf2"
"Combined_R","Tiparp"
"Combined_R","Tjp3"
"Combined_R","Tk1"
"Combined_R","Tle4"
"Combined_R","Tlk1"
"Combined_R","Tlr1"
"Combined_R","Tma7"
"Combined_R","Tmco1"
"Combined_R","Tmed2"
"Combined_R","Tmed9"
"Combined_R","Tmem106b"
"Combined_R","Tmem115"
"Combined_R","Tmem116"
"Combined_R","Tmem123"
"Combined_R","Tmem140"
"Combined_R","Tmem160"
"Combined_R","Tmem167"
"Combined_R","Tmem179b"
"Combined_R","Tmem208"
"Combined_R","Tmem248"
"Combined_R","Tmem258"
"Combined_R","Tmem39a"
"Combined_R","Tmem43"
"Combined_R","Tmem59"
"Combined_R","Tmem70"
"Combined_R","Tmem97"
"Combined_R","Tmem9b"
"Combined_R","Tmx1"
"Combined_R","Tnf"
"Combined_R","Tnfaip3"
"Combined_R","Tnfrsf18"
"Combined_R","Tnfrsf1b"
"Combined_R","Tnfrsf9"
"Combined_R","Tnfsf10"
"Combined_R","Tnfsf4"
"Combined_R","Tnfsf9"
"Combined_R","Tnrc6c"
"Combined_R","Tob1"
"Combined_R","Tollip"
"Combined_R","Tom1"
"Combined_R","Tomm5"
"Combined_R","Tomm7"
"Combined_R","Top2a"
"Combined_R","Topors"
"Combined_R","Tox"
"Combined_R","Tox2"
"Combined_R","Tox4"
"Combined_R","Trp53rka"
"Combined_R","Tpd52l2"
"Combined_R","Tpr"
"Combined_R","Tra2a"
"Combined_R","Tra2b"
"Combined_R","Traf1"
"Combined_R","Traf3ip3"
"Combined_R","Tram1"
"Combined_R","Trappc1"
"Combined_R","Trappc2l"
"Combined_R","Trappc3"
"Combined_R","Trappc4"
"Combined_R","Trappc6a"
"Combined_R","Trat1"
"Combined_R","Triap1"
"Combined_R","Trib2"
"Combined_R","Trim27"
"Combined_R","Trim50"
"Combined_R","Trmo"
"Combined_R","Trmt112"
"Combined_R","Tsc22d1"
"Combined_R","Tsc22d2"
"Combined_R","Tsc22d3"
"Combined_R","Tsg101"
"Combined_R","Tsn"
"Combined_R","Tspan14"
"Combined_R","Tspan18"
"Combined_R","Tspan32"
"Combined_R","Tspo"
"Combined_R","Tspyl1"
"Combined_R","Tspyl2"
"Combined_R","Tssc4"
"Combined_R","Ttc1"
"Combined_R","Ttc13"
"Combined_R","Ttc39c"
"Combined_R","Ttll11"
"Combined_R","Tuba1a"
"Combined_R","Tuba1b"
"Combined_R","Tuba1c"
"Combined_R","Tuba4a"
"Combined_R","Tubb2a"
"Combined_R","Tubb4b"
"Combined_R","Tufm"
"Combined_R","Tusc2"
"Combined_R","Tvp23b"
"Combined_R","Twf2"
"Combined_R","Twist2"
"Combined_R","Txndc15"
"Combined_R","Txndc17"
"Combined_R","Txndc9"
"Combined_R","Txnl1"
"Combined_R","Tymp"
"Combined_R","U2af1"
"Combined_R","U2surp"
"Combined_R","Uba1"
"Combined_R","Uba52"
"Combined_R","Ubald2"
"Combined_R","Ubb"
"Combined_R","Ube2b"
"Combined_R","Ube2c"
"Combined_R","Ube2d1"
"Combined_R","Ube2d3"
"Combined_R","Ube2e3"
"Combined_R","Ube2f"
"Combined_R","Ube2i"
"Combined_R","Ube2j2"
"Combined_R","Ube2l6"
"Combined_R","Ube2n"
"Combined_R","Ube2s"
"Combined_R","Ubl3"
"Combined_R","Ubl5"
"Combined_R","Ubl7"
"Combined_R","Ubxn4"
"Combined_R","Ucp2"
"Combined_R","Ufm1"
"Combined_R","Ulk4"
"Combined_R","Unc45a"
"Combined_R","Uqcr10"
"Combined_R","Uqcr11"
"Combined_R","Uqcrb"
"Combined_R","Uqcrc1"
"Combined_R","Uqcrfs1"
"Combined_R","Uqcrq"
"Combined_R","Urgcp"
"Combined_R","Usp18"
"Combined_R","Usp36"
"Combined_R","Usp44"
"Combined_R","Usp50"
"Combined_R","Usp54"
"Combined_R","Vcl"
"Combined_R","Vdac1"
"Combined_R","Vdac3"
"Combined_R","Vipr1"
"Combined_R","Vopp1"
"Combined_R","Vps28"
"Combined_R","Vps35"
"Combined_R","Vps37b"
"Combined_R","Vps4a"
"Combined_R","Vps4b"
"Combined_R","Vta1"
"Combined_R","Vti1b"
"Combined_R","Was"
"Combined_R","Wasf2"
"Combined_R","Wdr18"
"Combined_R","Wdr46"
"Combined_R","Wdr5b"
"Combined_R","Wdr83os"
"Combined_R","Wdr86"
"Combined_R","Whamm"
"Combined_R","Wipi1"
"Combined_R","Wipi2"
"Combined_R","Wnt10b"
"Combined_R","Wrap73"
"Combined_R","Wsb1"
"Combined_R","Wtap"
"Combined_R","Xab2"
"Combined_R","Xbp1"
"Combined_R","Xcl1"
"Combined_R","Xrcc5"
"Combined_R","Xrcc6"
"Combined_R","Xrn2"
"Combined_R","Xylt1"
"Combined_R","Ybx3"
"Combined_R","Yipf3"
"Combined_R","Ypel3"
"Combined_R","Ypel5"
"Combined_R","Ythdf2"
"Combined_R","Ywhab"
"Combined_R","Ywhaq"
"Combined_R","Zbtb20"
"Combined_R","Zc3h12a"
"Combined_R","Zc3h18"
"Combined_R","Zc3hav1"
"Combined_R","Zfand2a"
"Combined_R","Zfand5"
"Combined_R","Zfp36"
"Combined_R","Zfp36l1"
"Combined_R","Zic4"
"Combined_R","Zmat2"
"Combined_R","Zfp146"
"Combined_R","Zfp422"
"Combined_R","Zfp24"
"Combined_R","Zfp617"
"Combined_R","Zfp160"
"Combined_R","Zfp729a"
"Combined_R","Zfp605"
"Combined_R","Zfp638"
"Combined_R","Zfp652"
"Combined_R","Zfp683"
"Combined_R","Zfp706"
"Combined_R","Zfp853"
"Combined_R","Znrf1"
"Combined_R","Zyx"
"Combined_R","Poteg"
"Combined_R","Hexdc"
"Combined_R","Ftx"
"Combined_R","Adss"
"Combined_R","Hars"
"Combined_R","Cars"
"Combined_R","Sars"
"Combined_R","Phb"
"Combined_R","Dars"
"Combined_R","Xist"
"Deng2020_NR","Alox5ap"
"Deng2020_NR","Anxa1"
"Deng2020_NR","Batf"
"Deng2020_NR","Cd300a"
"Deng2020_NR","Cd70"
"Deng2020_NR","Cd74"
"Deng2020_NR","Chchd10"
"Deng2020_NR","Cst7"
"Deng2020_NR","Ctsc"
"Deng2020_NR","Fcgr4"
"Deng2020_NR","Gzmb"
"Deng2020_NR","Gzmc"
"Deng2020_NR","Hif1a"
"Deng2020_NR","H2-DMa"
"Deng2020_NR","H2-Ab1"
"Deng2020_NR","H2-Ea"
"Deng2020_NR","H2-Eb1"
"Deng2020_NR","Hopx"
"Deng2020_NR","Hsp90aa1"
"Deng2020_NR","Hspe1"
"Deng2020_NR","Id2"
"Deng2020_NR","Ifng"
"Deng2020_NR","Il13"
"Deng2020_NR","Kir3dl1"
"Deng2020_NR","Klrg1"
"Deng2020_NR","Lag3"
"Deng2020_NR","Lgals9"
"Deng2020_NR","mt-Cytb"
"Deng2020_NR","Nkg7"
"Deng2020_NR","Prf1"
"Deng2020_NR","Rps4x"
"Deng2020_NR","S100a11"
"Deng2020_R","Capg"
"Deng2020_R","Ccl3"
"Deng2020_R","Ccl4"
"Deng2020_R","Cd7"
"Deng2020_R","Cd8b1"
"Deng2020_R","Coro1b"
"Deng2020_R","Ddit4"
"Deng2020_R","Eno1"
"Deng2020_R","Gchfr"
"Deng2020_R","Gypc"
"Deng2020_R","Gm8909"
"Deng2020_R","H2-Q10"
"Deng2020_R","H2-Aa"
"Deng2020_R","Ifitm1"
"Deng2020_R","Ifitm2"
"Deng2020_R","Ifitm3"
"Deng2020_R","Itm2c"
"Deng2020_R","Lef1"
"Deng2020_R","Lrrn3"
"Deng2020_R","Mt2"
"Deng2020_R","Osm"
"Deng2020_R","Pgk1"
"Deng2020_R","Plac8"
"Deng2020_R","Sell"
"Deng2020_R","Spint2"
"Deng2020_R","Stat1"
"Deng2020_R","Xist"
"Fraietta2018_NR","Abhd4"
"Fraietta2018_NR","Abhd5"
"Fraietta2018_NR","Ablim3"
"Fraietta2018_NR","Acat3"
"Fraietta2018_NR","Acsl1"
"Fraietta2018_NR","Actn1"
"Fraietta2018_NR","Actr1b"
"Fraietta2018_NR","Adam9"
"Fraietta2018_NR","Adcy1"
"Fraietta2018_NR","Adm"
"Fraietta2018_NR","Afap1"
"Fraietta2018_NR","Afg3l2"
"Fraietta2018_NR","Agrn"
"Fraietta2018_NR","Ahcy"
"Fraietta2018_NR","Ahcyl2"
"Fraietta2018_NR","Ahi1"
"Fraietta2018_NR","Ak2"
"Fraietta2018_NR","Akap12"
"Fraietta2018_NR","Angptl4"
"Fraietta2018_NR","Ankrd33b"
"Fraietta2018_NR","Aplp1"
"Fraietta2018_NR","Aplp2"
"Fraietta2018_NR","App"
"Fraietta2018_NR","Arhgap31"
"Fraietta2018_NR","Armcx1"
"Fraietta2018_NR","Armcx2"
"Fraietta2018_NR","Art3"
"Fraietta2018_NR","Atn1"
"Fraietta2018_NR","Atp9a"
"Fraietta2018_NR","Aurka"
"Fraietta2018_NR","Avpi1"
"Fraietta2018_NR","Axl"
"Fraietta2018_NR","B4galnt1"
"Fraietta2018_NR","B4galt6"
"Fraietta2018_NR","Bahcc1"
"Fraietta2018_NR","Basp1"
"Fraietta2018_NR","Bcar3"
"Fraietta2018_NR","Bcat1"
"Fraietta2018_NR","Bcl2l12"
"Fraietta2018_NR","Birc3"
"Fraietta2018_NR","Bpgm"
"Fraietta2018_NR","Bspry"
"Fraietta2018_NR","Btg3"
"Fraietta2018_NR","Bub1"
"Fraietta2018_NR","Bves"
"Fraietta2018_NR","4921524J17Rik"
"Fraietta2018_NR","1810010H24Rik"
"Fraietta2018_NR","2310022B05Rik"
"Fraietta2018_NR","2810459M11Rik"
"Fraietta2018_NR","BC016579"
"Fraietta2018_NR","Car12"
"Fraietta2018_NR","Car9"
"Fraietta2018_NR","Cables1"
"Fraietta2018_NR","Camk1"
"Fraietta2018_NR","Camsap2"
"Fraietta2018_NR","Cbx1"
"Fraietta2018_NR","Ccdc50"
"Fraietta2018_NR","Ccdc74a"
"Fraietta2018_NR","Ccr7"
"Fraietta2018_NR","Cd109"
"Fraietta2018_NR","Cd200"
"Fraietta2018_NR","Cd22"
"Fraietta2018_NR","Cd276"
"Fraietta2018_NR","Cd5"
"Fraietta2018_NR","Cd80"
"Fraietta2018_NR","Cdc42bpb"
"Fraietta2018_NR","Cdc6"
"Fraietta2018_NR","Cdca5"
"Fraietta2018_NR","Cdk6"
"Fraietta2018_NR","Cdkn1a"
"Fraietta2018_NR","Cdt1"
"Fraietta2018_NR","Cenpi"
"Fraietta2018_NR","Cers6"
"Fraietta2018_NR","Cfi"
"Fraietta2018_NR","Ch25h"
"Fraietta2018_NR","Chek1"
"Fraietta2018_NR","Chn1"
"Fraietta2018_NR","Chrm4"
"Fraietta2018_NR","Chst2"
"Fraietta2018_NR","Ckap2l"
"Fraietta2018_NR","Clic4"
"Fraietta2018_NR","Clmn"
"Fraietta2018_NR","Clpb"
"Fraietta2018_NR","Cntrob"
"Fraietta2018_NR","Coro1c"
"Fraietta2018_NR","Cpm"
"Fraietta2018_NR","Creg1"
"Fraietta2018_NR","Cse1l"
"Fraietta2018_NR","Csrnp1"
"Fraietta2018_NR","Ctnna1"
"Fraietta2018_NR","Ctnnal1"
"Fraietta2018_NR","Cttn"
"Fraietta2018_NR","Cxcl9"
"Fraietta2018_NR","Cxcr5"
"Fraietta2018_NR","Cyfip1"
"Fraietta2018_NR","Cyp1a1"
"Fraietta2018_NR","Cyp2s1"
"Fraietta2018_NR","Cyp51"
"Fraietta2018_NR","Cytip"
"Fraietta2018_NR","Depdc7"
"Fraietta2018_NR","Dgki"
"Fraietta2018_NR","Dhcr24"
"Fraietta2018_NR","Dhcr7"
"Fraietta2018_NR","Dhrs2"
"Fraietta2018_NR","Dmd"
"Fraietta2018_NR","Dnajb5"
"Fraietta2018_NR","Dnajc12"
"Fraietta2018_NR","Dnajc18"
"Fraietta2018_NR","Dnajc6"
"Fraietta2018_NR","Dock7"
"Fraietta2018_NR","Dok5"
"Fraietta2018_NR","Donson"
"Fraietta2018_NR","Dpysl2"
"Fraietta2018_NR","Dram1"
"Fraietta2018_NR","Dsn1"
"Fraietta2018_NR","Dtl"
"Fraietta2018_NR","Dusp3"
"Fraietta2018_NR","Dusp4"
"Fraietta2018_NR","Dvl2"
"Fraietta2018_NR","Ebi3"
"Fraietta2018_NR","Eci2"
"Fraietta2018_NR","Egfl6"
"Fraietta2018_NR","Ehd4"
"Fraietta2018_NR","Eif4h"
"Fraietta2018_NR","Elk1"
"Fraietta2018_NR","Ell2"
"Fraietta2018_NR","Elmo1"
"Fraietta2018_NR","Emp1"
"Fraietta2018_NR","Enpp2"
"Fraietta2018_NR","Epas1"
"Fraietta2018_NR","Epb41l4b"
"Fraietta2018_NR","Eri2"
"Fraietta2018_NR","Erlin2"
"Fraietta2018_NR","Ets2"
"Fraietta2018_NR","Evi5"
"Fraietta2018_NR","Exd2"
"Fraietta2018_NR","F11r"
"Fraietta2018_NR","Fads1"
"Fraietta2018_NR","Fads2"
"Fraietta2018_NR","Fah"
"Fraietta2018_NR","Faim2"
"Fraietta2018_NR","Fam114a1"
"Fraietta2018_NR","Fam174b"
"Fraietta2018_NR","Fanci"
"Fraietta2018_NR","Fasn"
"Fraietta2018_NR","Fdps"
"Fraietta2018_NR","Fgd6"
"Fraietta2018_NR","Fggy"
"Fraietta2018_NR","Fignl1"
"Fraietta2018_NR","Flt1"
"Fraietta2018_NR","Fmnl3"
"Fraietta2018_NR","Fscn1"
"Fraietta2018_NR","Fxr2"
"Fraietta2018_NR","G0s2"
"Fraietta2018_NR","Gab2"
"Fraietta2018_NR","Gadd45a"
"Fraietta2018_NR","Gas8"
"Fraietta2018_NR","Gatm"
"Fraietta2018_NR","Gbe1"
"Fraietta2018_NR","Gem"
"Fraietta2018_NR","Ggh"
"Fraietta2018_NR","Gins1"
"Fraietta2018_NR","Gins4"
"Fraietta2018_NR","Gjb2"
"Fraietta2018_NR","Gk"
"Fraietta2018_NR","Gm2a"
"Fraietta2018_NR","Gna12"
