miRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,sig
mmu-miR-17-3p,4.29311385975477,2.46956298253185,2.22439151090241,1.11021956810561,0.266904422534354,0.41031575404535,Tmem_vs_Tn,FALSE
mmu-miR-677-3p,5.40452990098111,3.60402992381233,3.27980035552011,1.09885649525787,0.271830665261147,0.411743507674972,Tmem_vs_Tn,FALSE
mmu-miR-423-3p,27.0042185329758,1.31767350505379,1.21062845273585,1.08842106104151,0.276409267664918,0.41261093578966,Tmem_vs_Tn,FALSE
mmu-miR-155-3p,3.48980296896455,3.6036365352341,3.3725533975764,1.06851874838328,0.285286577904844,0.414587839902623,Tmem_vs_Tn,FALSE
mmu-miR-664-3p,8.56171306566308,-2.87417243255889,2.69264409004073,-1.06741638941053,0.285783850806663,0.414587839902623,Tmem_vs_Tn,FALSE
mmu-miR-24-3p,3985.21761766741,1.07543200104266,1.02187234773977,1.05241325241979,0.292609991099476,0.418594848378418,Tmem_vs_Tn,FALSE
mmu-miR-19b-3p,24.3220905609905,1.14329550331966,1.14777843883724,0.996094250104466,0.319204353352457,0.449945933711931,Tmem_vs_Tn,FALSE
mmu-miR-20b-5p,16.3594694109273,1.20729336042826,1.22223334991081,0.987776483530217,0.323262127132844,0.449945933711931,Tmem_vs_Tn,FALSE
mmu-miR-30e-3p,3.30410492829407,2.25117221380684,2.30155874407753,0.978107649695951,0.328021084807606,0.450482289802446,Tmem_vs_Tn,FALSE
mmu-miR-185-5p,9.51549757839,1.58113608132599,1.68045710676808,0.940896423335011,0.346757940706459,0.46384503756838,Tmem_vs_Tn,FALSE
mmu-miR-5121,117.13752767961,-0.939344425141923,0.991216144552035,-0.947668609217867,0.343298186258682,0.46384503756838,Tmem_vs_Tn,FALSE
mmu-miR-378a-3p,49.7061539265641,-0.697071545662543,0.812952661338501,-0.857456502466991,0.391192644219482,0.516574901982136,Tmem_vs_Tn,FALSE
mmu-miR-1198-5p,8.41582488779326,-1.21028754056291,1.42710340095443,-0.848072774371838,0.396397442871711,0.516821982478307,Tmem_vs_Tn,FALSE
mmu-miR-93-5p,22.0000236323523,1.17660184585993,1.42671215208193,0.824694626833428,0.40954498298917,0.527289165598556,Tmem_vs_Tn,FALSE
mmu-miR-361-5p,10.1838859521415,-0.992125982389862,1.33316641039754,-0.744187653283297,0.456762956487099,0.580822031088533,Tmem_vs_Tn,FALSE
mmu-miR-3470b,7.71010139495621,-1.09835601744102,1.53342342811337,-0.716277055185189,0.473820291687149,0.59516451272898,Tmem_vs_Tn,FALSE
mmu-let-7a-5p,353.672162670212,-0.315636580359122,0.456744305304855,-0.691057505683514,0.489529403512654,0.602779174226274,Tmem_vs_Tn,FALSE
mmu-miR-669l-5p,9.90765013316299,-1.16265036825624,1.69042203867437,-0.687787038772868,0.491586899369,0.602779174226274,Tmem_vs_Tn,FALSE
mmu-miR-466f-3p,289.007689969771,0.407877997984346,0.648687206292709,0.628774537292629,0.529496672140745,0.641625379182315,Tmem_vs_Tn,FALSE
mmu-miR-7a-5p,17.2577311782866,0.521127893414061,0.89488138176417,0.582342983141194,0.560335678471555,0.671099707936863,Tmem_vs_Tn,FALSE
mmu-miR-29a-3p,323.74793201586,-0.386957144801022,0.724076286363116,-0.534414884299866,0.593054523358744,0.702122021907479,Tmem_vs_Tn,FALSE
mmu-miR-219a-5p,26.3226838906666,-0.696887766996765,1.42684468419922,-0.488411790515152,0.625258192106082,0.731836293033255,Tmem_vs_Tn,FALSE
mmu-miR-101c,5.73517579417097,-1.38440778746865,2.96260259985315,-0.467294461814512,0.640289218229604,0.741008870535385,Tmem_vs_Tn,FALSE
mmu-miR-27a-3p,84.8285472615749,0.265210823409022,0.630884622673643,0.420379279946749,0.674208402156504,0.771594060245777,Tmem_vs_Tn,FALSE
mmu-miR-6236,91.0745898374707,-0.387292316343534,0.974420586957806,-0.397459086484084,0.691028951296708,0.782153648170999,Tmem_vs_Tn,FALSE
mmu-miR-690,46.7545446826816,0.433702570060374,1.13574332764637,0.381866711873312,0.702560232597496,0.786561999538501,Tmem_vs_Tn,FALSE
mmu-miR-140-3p,54.886368005526,-0.216316622484982,0.605119226837464,-0.357477688513581,0.720734226233891,0.798232530130008,Tmem_vs_Tn,FALSE
mmu-miR-15b-3p,6.42395214045823,0.412916720348349,1.43359784170708,0.288028279853338,0.773325091334762,0.847366855398729,Tmem_vs_Tn,FALSE
mmu-miR-29b-3p,74.1760443246739,0.197381016101746,0.740099602009723,0.266695206382712,0.789703845037926,0.851192141208543,Tmem_vs_Tn,FALSE
mmu-miR-320-3p,3.60995046783168,-0.634347873800232,2.42144708605339,-0.26197057018253,0.793344131611846,0.851192141208543,Tmem_vs_Tn,FALSE
mmu-miR-3535,56.4135493782611,-0.213309185609451,1.22426994002353,-0.17423378507958,0.861681734942351,0.914981636072806,Tmem_vs_Tn,FALSE
mmu-miR-1839-5p,6.61825986431579,0.245419446528613,1.55919118859853,0.157401765943282,0.874928221783835,0.917780543846551,Tmem_vs_Tn,FALSE
mmu-miR-25-3p,742.958270402314,0.0972464160138713,0.655923691435988,0.148258733879506,0.882138580978724,0.917780543846551,Tmem_vs_Tn,FALSE
mmu-miR-652-3p,18.4844522271473,0.131945412279678,1.34835553011821,0.0978565440141076,0.922046207159744,0.949707593374537,Tmem_vs_Tn,FALSE
mmu-miR-29c-3p,31.3182946039825,0.0803645113891733,1.27098987164367,0.0632298597983669,0.949583467664838,0.958893109504689,Tmem_vs_Tn,FALSE
mmu-miR-3963,4.10209890512955,-0.189402440122104,2.92020462533976,-0.0648593042003239,0.948286022877609,0.958893109504689,Tmem_vs_Tn,FALSE
mmu-miR-342-3p,64.2183419386469,-0.00072902528039298,0.659409112087565,-0.0011055735612828,0.999117880104322,0.999117880104322,Tmem_vs_Tn,FALSE
mmu-miR-107-3p,1.09244483117467,0.474640879722298,4.63727669878138,0.102353366114002,0.918476197650286,,Tmem_vs_Tn,FALSE
mmu-miR-130b-5p,1.12670762554738,4.10967639933624,4.81464165391064,0.853578873517659,0.393338368367329,,Tmem_vs_Tn,FALSE
mmu-miR-193a-3p,1.15465554800766,3.38151603352104,4.70867859173214,0.718145434572359,0.472667618207648,,Tmem_vs_Tn,FALSE
mmu-miR-19a-3p,2.37573548409925,2.79621017377047,3.22780402384549,0.866288706846324,0.386331857758044,,Tmem_vs_Tn,FALSE
mmu-miR-20a-3p,2.88062293163199,6.06244492062026,3.8388406202572,1.57923850462281,0.114281361162477,,Tmem_vs_Tn,FALSE
mmu-miR-222-3p,0.848169290717151,5.08367470545598,4.7969305888662,1.05977658239528,0.289246252804284,,Tmem_vs_Tn,FALSE
mmu-miR-326-3p,2.12317497146395,4.28730500505462,3.80641995001883,1.12633526025772,0.26002363827855,,Tmem_vs_Tn,FALSE
mmu-miR-342-5p,2.26021478833268,2.91252110972376,2.99162754040425,0.973557393220882,0.330276350186566,,Tmem_vs_Tn,FALSE
mmu-miR-345-5p,0.840747909532342,-4.96874403904943,4.81180850222761,-1.03261466800875,0.301784261106903,,Tmem_vs_Tn,FALSE
mmu-miR-362-3p,2.24475680264647,4.34636798320805,4.16597188692638,1.04330228363945,0.296808313778768,,Tmem_vs_Tn,FALSE
mmu-miR-378c,2.28903630066812,-0.782216572774493,2.64702888159175,-0.295507381205497,0.767606314592477,,Tmem_vs_Tn,FALSE
mmu-miR-3960,3.2525746342195,-5.82555355449006,2.76604613613941,-2.10609413862519,0.0351961758835848,,Tmem_vs_Tn,FALSE
mmu-miR-574-5p,1.9611242667781,3.28351621152987,3.9020437153706,0.841486270027093,0.40007557359877,,Tmem_vs_Tn,FALSE
mmu-miR-669o-5p,1.63429175777582,-5.93735726814278,4.79867274969911,-1.23729155494403,0.215978861967946,,Tmem_vs_Tn,FALSE
mmu-miR-692,0.526372048828939,1.79361620162184,4.72604675522214,0.379517235973163,0.704303807493097,,Tmem_vs_Tn,FALSE
mmu-miR-7238-3p,2.70309231330453,-1.98393246531166,2.80529979883274,-0.707208714782338,0.479436783634549,,Tmem_vs_Tn,FALSE
mmu-miR-98-5p,3.01423431867437,3.87234960558008,2.89961326618334,1.33547106117262,0.18172222057264,,Tmem_vs_Tn,FALSE
